time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515423212746292114, 0.00623297691345, -0.000195396854146, 1.99999746545e-05, 4.79816898283e-07, -5.57745590304e-09, -9.38104159485e-10, 3.02522841022e-08
1515423212754527091, 0.0144970417023, -0.000189943185874, 1.94428621339e-05, 4.22299058505e-07, -5.51193003428e-09, -9.26499147706e-10, 2.9880090636e-08
1515423212760911941, 0.0209131240845, -0.000179348338271, 1.83581993502e-05, 3.19792026115e-07, -5.37787134432e-09, -9.03028583035e-10, 2.91230557949e-08
1515423212768605947, 0.0285620689392, -0.000179348338271, 1.83581993502e-05, 3.19792026115e-07, -5.37787134432e-09, -9.03028583035e-10, 2.91230557949e-08
1515423212777199983, 0.037150144577, -0.000174544799441, 1.786642212e-05, 2.78315471682e-07, -5.31520302805e-09, -8.92109268822e-10, 2.87708352736e-08
1515423212785697937, 0.0456480979919, -0.000170046511381, 1.74058970313e-05, 0.00016973751125, -5.25268199977e-09, -8.81266492289e-10, 2.84211087188e-08
1515423212803293943, 0.0632619857788, -0.000157326680178, 1.61119237364e-05, 0.00633962533296, -4.91126143693e-09, -8.32923018751e-10, 2.68904651235e-08
1515423212813515901, 0.0734651088715, -0.000128312986683, 1.31720391139e-05, 0.0322527993321, -3.81148240827e-09, -6.86007431416e-10, 2.22580598266e-08
1515423212819770097, 0.0797181129456, -0.000111452350142, 1.14412013414e-05, 0.0280147035544, -3.31064440895e-09, -5.95876264997e-10, 1.93332969737e-08
1515423212826971054, 0.0869200229645, -9.56581758552e-05, 9.84300203094e-06, 0.0455494100606, -2.68464718526e-09, -5.13394354806e-10, 1.6734987982e-08
1515423212836306095, 0.0962400436401, 4.69642742817e-05, 9.82594586713e-06, 0.045502980765, 7.85057059673e-08, -5.18757564683e-10, 4.5187114634e-08
1515423212850651025, 0.110596179962, 0.000162738497981, 7.03998902693e-06, 0.073925328116, 1.29795096952e-07, -3.82546216926e-10, 5.83604270862e-08
1515423212856467008, 0.116415023804, 0.000203553353391, 5.89951916791e-06, 0.0846336248776, 1.47017831176e-07, -3.28565896712e-10, 6.24912527767e-08
1515423212860202074, 0.120189189911, 0.000229605772469, 4.8590874507e-06, 0.0940456685562, 1.56369556612e-07, -2.79397505132e-10, 6.40479885949e-08
1515423212866651058, 0.12659907341, 0.000199435019072, 4.22059161671e-06, 0.0816878404276, 1.35822218974e-07, -2.42705078257e-10, 5.56319281073e-08
1515423212878413915, 0.138375997543, 0.000920057923433, 2.90642461861e-06, 0.112114006101, 5.41656360342e-07, -2.17626472399e-10, 1.93375652797e-07
1515423212883260011, 0.14332318306, 0.00154401552685, 2.0519848459e-06, 0.117766195554, 8.97579451418e-07, -2.05462036273e-10, 3.1158535845e-07
1515423212891418933, 0.151381015778, 0.00152449457935, 1.36239966213e-06, 0.122831106105, 8.83631598807e-07, -1.72705516555e-10, 3.05706663843e-07
1515423212899241924, 0.159195184708, 0.00146897155388, 7.56171107212e-07, 0.127238727952, 8.49664139285e-07, -1.42369394052e-10, 2.9312193799e-07
1515423212907864093, 0.167840003967, 0.00257904782537, 7.81339399528e-08, 0.130662138963, 1.49583086342e-06, -1.60917335013e-10, 5.03712518314e-07
1515423212915621042, 0.175578117371, 0.00257904782537, 7.81339399528e-08, 0.130662138963, 1.49583086342e-06, -1.60917335013e-10, 5.03712518314e-07
1515423212922857046, 0.182803153992, 0.00245921400511, -7.93861114002e-07, 0.136854521059, 1.42625270619e-06, -1.15815579349e-10, 4.7897877795e-07
1515423212931721925, 0.191672086716, 0.0023683811055, -1.14629708326e-06, 0.13934693337, 1.37411468815e-06, -9.57862122952e-11, 4.60925308158e-07
1515423212939630031, 0.199579000473, 0.00478769182297, -1.77025786371e-06, 0.14059452127, 2.81858364279e-06, -1.76855641243e-10, 9.12576314589e-07
1515423212948779106, 0.208727121353, 0.00465412944248, -2.03791363418e-06, 0.142454069783, 2.74487066007e-06, -1.58993929134e-10, 8.88366538906e-07
1515423212954632997, 0.214675188065, 0.00446075781764, -2.26379052787e-06, 0.144060097156, 2.6370636417e-06, -1.40372657942e-10, 8.53166403488e-07
1515423212962971925, 0.222918987274, 0.00419183054631, -2.44835553428e-06, 0.145443137648, 2.48588505077e-06, -1.20213283772e-10, 8.03941374234e-07
1515423212971661090, 0.231606006622, 0.0038439927606, -2.5929020174e-06, 0.14663121424, 2.28896398106e-06, -9.82327552634e-11, 7.39883640329e-07
1515423212979172945, 0.239120006561, 0.00571197664898, -2.98869436699e-06, 0.146807658046, 3.45748866182e-06, -1.66652247557e-10, 1.08607583566e-06
1515423212986887931, 0.246833086014, 0.00528152527795, -3.06868400951e-06, 0.147681521873, 3.2152096805e-06, -1.43846323741e-10, 1.00985377194e-06
1515423212995469093, 0.255524158478, 0.00484367431556, -3.12560814181e-06, 0.148433566857, 2.96741342571e-06, -1.21620158389e-10, 9.31845831661e-07
1515423213007199048, 0.267148017883, 0.00440935783247, -3.16391550505e-06, 0.149080869986, 2.72024518273e-06, -1.00241259737e-10, 8.5397251854e-07
