time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515423212751501083, 0.0258507728577, 0.2, -2.37001336353e-17, 6.16027400602e-21, 4.90347592391e-16, 5.49452265953e-21, -9.16271920669e-17, -1.8705276199e-20, 5.4098933662e-05, 0.360275585174, 0.278243267416, 5.33124694008e-05, -0.638518853494, -3.27619387071e-05
1515423212773936986, 0.0482819080353, 0.2, 1.64524379458e-05, -1.68410475222e-06, -2.69325169336e-08, 3.11715505445e-10, 5.23178786758e-11, -1.68748417199e-09, 4.87304546597e-05, 0.360230996507, 0.278274024969, 5.33107376992e-05, -0.638505021873, -3.81302423561e-05
1515423212781999111, 0.0563459396362, 0.2, 2.03035332897e-05, -2.07831986494e-06, -8.6016456713e-06, 3.87331044469e-10, 6.50015938606e-11, -2.09663099863e-09, 4.74738587815e-05, 0.360226714975, 0.278278087973, 5.33119890419e-05, -0.638504803226, -3.93884760986e-05
1515423212790349006, 0.0646929740906, 0.2, 2.40192431434e-05, -2.45906155445e-06, -8.05181557407e-05, 4.59656579898e-10, 7.73728138124e-11, -2.49624933083e-09, 4.62602306572e-05, 0.36026830524, 0.278258709197, 5.33255225503e-05, -0.638527014598, -4.06160611893e-05
1515423212796715021, 0.0710608959198, 0.2, 2.40192431434e-05, -2.45906155445e-06, -8.05181557407e-05, 4.59656579898e-10, 7.73728138124e-11, -2.49624933083e-09, 4.62602306505e-05, 0.36026830524, 0.278258709197, 5.33255225503e-05, -0.638527014598, -4.0616061196e-05
1515423212806405067, 0.0807509422302, 0.2, 2.40192431434e-05, -2.45906155445e-06, -8.05181557407e-05, 4.59656579898e-10, 7.73728138124e-11, -2.49624933083e-09, 4.62602306505e-05, 0.36026830524, 0.278258709197, 5.33255225503e-05, -0.638527014598, -4.0616061196e-05
1515423212816401958, 0.0907618999481, 0.2, 3.03102627569e-05, -3.38849199996e-06, -0.00220941659811, -3.55269355839e-10, 1.07843232522e-10, -3.82899698294e-09, 4.32964449491e-05, 0.361781833551, 0.277489964179, 5.37398657864e-05, -0.639271797592, -4.39964330202e-05
1515423212823801040, 0.0981469154358, 0.2, 3.09301587704e-05, -3.60823307343e-06, -0.00274795724005, -8.57421621618e-10, 1.15047840507e-10, -4.25178374447e-09, 4.2595326143e-05, 0.362167799154, 0.277293276319, 5.38456380503e-05, -0.639461075264, -4.48038131054e-05
1515423212840764045, 0.115110874176, 0.2, 1.70069645359e-05, -3.94345677507e-06, -0.00613188843631, -6.93438805001e-09, 1.26654489938e-10, -6.75666519482e-09, 4.15186543944e-05, 0.364647530721, 0.27601922426, 5.45206750964e-05, -0.640666754641, -4.65569921171e-05
1515423212846875905, 0.12123799324, 0.2, 1.30601390092e-06, -4.06731210265e-06, -0.00819299442062, -1.29681760445e-08, 1.31431113465e-10, -8.99744147939e-09, 4.1115657219e-05, 0.366184354784, 0.2752247456, 5.49403465481e-05, -0.641409099987, -4.7379982799e-05
1515423212880274057, 0.154632806778, 0.2, -5.2508868266e-05, -4.23973308691e-06, -0.0128481865497, -3.29476326752e-08, 1.39564778365e-10, -1.60929390556e-08, 4.05389043285e-05, 0.369732254978, 0.273377877713, 5.59143191507e-05, -0.643110132198, -4.8929967224e-05
1515423212900175094, 0.174529790878, 0.2, -0.000190513610025, -4.33343642972e-06, -0.0205341925207, -8.395575329e-08, 1.49060869043e-10, -3.35548365545e-08, 4.0170565144e-05, 0.375842026472, 0.270161784012, 5.76129345944e-05, -0.646003809882, -5.09915918049e-05
1515423212918663978, 0.193007946014, 0.2, -0.000412110183959, -4.25651965841e-06, -0.0291786389084, -1.68021532357e-07, 1.57035356367e-10, -6.15245745976e-08, 4.03006163777e-05, 0.38315945368, 0.266260483336, 5.96908479182e-05, -0.649419936336, -5.29273488365e-05
