time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515575803356653928, 0.00452995300293, -0.000170641181759, 3.58737548892e-08, 6.50282342242e-07, -3.6690661848e-09, -7.82996238647e-12, 3.39584810031e-08
1515575803367978096, 0.0158598423004, -0.000164734809394, 3.46319980523e-08, 5.65006770231e-07, -3.60613120714e-09, -7.69832743559e-12, 3.33528794435e-08
1515575803371618986, 0.0195078849792, -0.000159086552695, 3.34444908719e-08, 4.9087089237e-07, -3.54500969667e-09, -7.56405338755e-12, 3.27668611606e-08
1515575803377927064, 0.0259029865265, -0.000153745557347, 3.23215693182e-08, 4.26425293597e-07, -3.48640908817e-09, -7.43643228864e-12, 3.22066942182e-08
1515575803386274099, 0.0341539382935, -0.00014877165949, 3.12776646766e-08, 3.74229642629e-07, -3.431145824e-09, -7.31693220281e-12, 3.16805305712e-08
1515575803393914937, 0.041818857193, -0.00014415311987, 3.03066467309e-08, 0.000169850172352, -3.37749919359e-09, -7.20740426976e-12, 3.11727627791e-08
1515575803402693986, 0.050577878952, -0.000139244955403, 2.92753023762e-08, 0.00151399724273, -3.30584603463e-09, -7.05506660037e-12, 3.05163794289e-08
1515575803414376020, 0.0622689723969, -0.000132337883268, 2.78252804101e-08, 0.00634073720838, -3.1684373506e-09, -6.78073569516e-12, 2.92990374288e-08
1515575803420058012, 0.0679309368134, -0.000121722838276, 2.55978072237e-08, 0.0167973488311, -2.92035391732e-09, -6.26836776929e-12, 2.71217584123e-08
1515575803428081989, 0.0759620666504, -0.000105577157626, 2.22352880911e-08, 0.014590144033, -2.44379388139e-09, -5.45766903892e-12, 2.35923947849e-08
1515575803436851978, 0.0847389698029, -9.2179396809e-05, 1.950707699e-08, 0.0515605255474, -1.89077714672e-09, -4.81656381446e-12, 2.09147204963e-08
1515575803440990924, 0.0888710021973, -7.8081753244e-05, 1.65652738413e-08, 0.0664195574092, -1.49719189972e-09, -4.11390366217e-12, 1.78907953999e-08
1515575803464004039, 0.111884832382, -6.60909488113e-05, 1.40458069665e-08, 0.0785426963875, -1.2152086998e-09, -3.52379236901e-12, 1.53316070833e-08
1515575803465590000, 0.113469839096, 0.000716315438779, 2.61905870647e-09, 0.0884131719845, 4.38925997121e-07, 1.61831659184e-11, 1.65287750805e-07
1515575803466692924, 0.114572048187, 0.000801006815006, -2.28702009041e-10, 0.0972951417507, 4.82142385869e-07, 1.84978143913e-11, 1.7822088513e-07
1515575803476567983, 0.124457836151, 0.000870371573053, -2.71521081452e-09, 0.105172220896, 5.17155014704e-07, 2.04165573336e-11, 1.88522461963e-07
1515575803487936019, 0.135809898376, 0.000918583324674, -4.80036058126e-09, 0.112022252307, 5.40598285591e-07, 2.17901252597e-11, 1.95009532796e-07
1515575803489808082, 0.137694835663, 0.000940596196027, -6.44355994527e-09, 0.117916715844, 5.49569411691e-07, 2.24995577724e-11, 1.96658436651e-07
1515575803497919082, 0.145802021027, 0.000932710013327, -7.59926584128e-09, 0.123014634015, 5.41967152825e-07, 2.243771835e-11, 1.92730204306e-07
1515575803507740020, 0.155632972717, 0.00159819099147, -1.70085023675e-08, 0.127211218343, 9.22297142085e-07, 3.93216015304e-11, 3.19399913781e-07
1515575803513950109, 0.161864042282, 0.00324492632548, -3.96261540344e-08, 0.130467361966, 1.87964565791e-06, 8.15070233529e-11, 6.2847034214e-07
1515575803520404100, 0.168330907822, 0.00366706342677, -4.65155169117e-08, 0.133621941619, 2.12914152921e-06, 9.26559939884e-11, 7.05518001263e-07
1515575803543922901, 0.191802978516, 0.00358954806896, -4.64492468361e-08, 0.136496133022, 2.08576804507e-06, 9.09172737096e-11, 6.90394597861e-07
1515575803545572996, 0.193451881409, 0.00348196574742, -4.59108906302e-08, 0.138987175789, 2.02549022908e-06, 8.84148865232e-11, 6.69782951017e-07
1515575803547955989, 0.19583106041, 0.00334546844094, -4.49059505258e-08, 0.141146963406, 1.94881386816e-06, 8.51822501424e-11, 6.43838369935e-07
1515575803553400993, 0.201292037964, 0.00316072998645, -4.31744087599e-08, 0.143015525584, 1.84457365266e-06, 8.07313660367e-11, 6.08854061966e-07
1515575803563513994, 0.21139383316, 0.0050418170055, -7.25545068683e-08, 0.143846573157, 2.98248994048e-06, 1.30877364501e-10, 9.56237162082e-07
1515575803569252014, 0.217129945755, 0.00471257734822, -6.88824420922e-08, 0.145225480763, 2.79863356734e-06, 1.2290141127e-10, 8.96937519767e-07
1515575803594166994, 0.242055892944, 0.00431823738757, -6.4255886574e-08, 0.14641084163, 2.57715511923e-06, 1.13258291634e-10, 8.25581630767e-07
1515575803596359014, 0.244271039963, 0.0038879820133, -5.90135083571e-08, 0.147430472752, 2.33400361863e-06, 1.02655939305e-10, 7.47239316839e-07
1515575803598474025, 0.246364831924, 0.00574549024836, -9.34223851809e-08, 0.147448882828, 3.50972246797e-06, 1.54551038634e-10, 1.09352754867e-06
1515575803600246906, 0.248123884201, 0.00528520187144, -8.76224718331e-08, 0.14820053484, 3.2505682101e-06, 1.43199507807e-10, 1.01275244307e-06
1515575803608436107, 0.256334066391, 0.00480659488802, -8.13906798489e-08, 0.148844932283, 2.97905716143e-06, 1.3130935228e-10, 9.28025308184e-07
1515575803624646902, 0.272528886795, 0.00550154155803, -9.8420474413e-08, 0.148949589009, 3.45623472696e-06, 1.52437840129e-10, 1.06405716787e-06
1515575803640945911, 0.288838863373, 0.00679338309951, -1.31203940965e-07, 0.1487337657, 4.34039321736e-06, 1.91620164181e-10, 1.31371717206e-06
1515575803642698049, 0.290575027466, 0.00626887237709, -1.23906034941e-07, 0.149134934593, 4.04108313698e-06, 1.78439207854e-10, 1.22400986872e-06
1515575803643718004, 0.291590929031, 0.00574497282022, -1.163898261e-07, 0.149476736029, 3.73981306322e-06, 1.65180202849e-10, 1.13353197291e-06
1515575803650747060, 0.298630952835, 0.00524850532395, -1.09123879864e-07, 0.149769582762, 3.45280001777e-06, 1.52548862431e-10, 1.04720442025e-06
1515575803658744096, 0.306687831879, 0.00478060304058, -1.02119797779e-07, 0.150020352368, 3.18038423506e-06, 1.40567724127e-10, 9.65080125357e-07
1515575803664113998, 0.311992883682, 0.00613090134477, -1.40596081378e-07, 0.149536815201, 4.13592322476e-06, 1.82958370676e-10, 1.23675672674e-06
1515575803673341035, 0.321228027344, 0.00558896683354, -1.31701172586e-07, 0.149709926249, 3.81177224784e-06, 1.68654368249e-10, 1.1405281974e-06
1515575803686131000, 0.334022045135, 0.00494113421676, -1.20240828132e-07, 0.149844012904, 3.4140349093e-06, 1.51120893577e-10, 1.02140017067e-06
1515575803688774108, 0.336652994156, 0.00420423828446, -1.06431784371e-07, 0.14994442832, 2.95238263896e-06, 1.30776611762e-10, 8.82181328109e-07
1515575803697705030, 0.345584869385, 0.00345150995162, -9.18390927973e-08, 0.150021240613, 2.4750484215e-06, 1.09744435761e-10, 7.37642717474e-07
1515575803704520940, 0.352398872375, 0.00703144190837, -2.08164497079e-07, 0.148454872331, 5.10002358417e-06, 2.26801910586e-10, 1.47623819575e-06
1515575803712224960, 0.360107898712, 0.00702789354855, -2.18145247977e-07, 0.148282157275, 5.17250947303e-06, 2.30233720977e-10, 1.49276610841e-06
1515575803727319002, 0.375197887421, 0.00644110667631, -2.06753426992e-07, 0.148333598101, 4.80242575022e-06, 2.13779771663e-10, 1.38807604038e-06
1515575803728949069, 0.376826047897, 0.00580571728356, -1.93388379647e-07, 0.148368929234, 4.39056527231e-06, 1.95488292221e-10, 1.27040567122e-06
1515575803738075017, 0.385957956314, 0.00510052560095, -1.7751271542e-07, 0.148388205681, 3.92186308407e-06, 1.74687375676e-10, 1.13530304272e-06
1515575803747306108, 0.39519405365, 0.00435971598015, -1.60036346099e-07, 0.148395367266, 3.41966074799e-06, 1.52405532639e-10, 9.89520851818e-07
1515575803756392955, 0.404273033142, 0.00664160411551, -2.61027186345e-07, 0.147239740669, 5.26720031674e-06, 2.35788943925e-10, 1.49722672013e-06
