time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515576158196281909, 0.0298330783844, 0.2, -2.98294785402e-16, 2.3917804033e-20, -1.22586898098e-16, 3.22181942344e-21, -9.16271908831e-17, -2.64991412819e-20, 5.41122340876e-05, 0.360015883473, 0.278371961964, 5.32569228609e-05, -0.638387846344, -3.27012937349e-05
1515576158215327978, 0.0489120483398, 0.2, 1.17757357461e-05, -9.24159222481e-07, -2.75569474956e-08, 5.84503068507e-10, 3.45656484595e-11, -1.77079743033e-09, 5.11663799207e-05, 0.359983977133, 0.278393969619, 5.32554703076e-05, -0.638377947375, -3.56475561429e-05
1515576158225318908, 0.0588738918304, 0.2, 1.5564189587e-05, -1.22148035205e-06, -3.45055310082e-08, 7.77640793582e-10, 4.59833438153e-11, -2.35574412831e-09, 5.02186732792e-05, 0.359973711057, 0.278401050628, 5.32549979252e-05, -0.638374762217, -3.6595407896e-05
1515576158230635881, 0.0641920566559, 0.2, 1.90900087853e-05, -1.49819590836e-06, -8.61220830889e-06, 9.58399416733e-10, 5.66711938827e-11, -2.90328996758e-09, 4.9336661479e-05, 0.359970312778, 0.278404504432, 5.32562149629e-05, -0.638374817657, -3.74792214684e-05
1515576158254478931, 0.088033914566, 0.2, 2.60189716973e-05, -2.26113732977e-06, -0.00220985749214, 4.58459545882e-10, 8.61367147786e-11, -4.76407898582e-09, 4.69038258443e-05, 0.361533739949, 0.2776108028, 5.36837872156e-05, -0.639144542942, -4.03425986817e-05
1515576158260540008, 0.0940959453583, 0.2, 2.61188012851e-05, -2.38879355473e-06, -0.00274850229803, -2.96483400233e-12, 9.10812503117e-11, -5.20784971772e-09, 4.64963396282e-05, 0.36192110702, 0.277413185614, 5.37894732918e-05, -0.639334292781, -4.08563099822e-05
1515576158276122093, 0.109678030014, 0.2, 2.61188012851e-05, -2.38879355473e-06, -0.00274850229803, -2.96483400233e-12, 9.10812503117e-11, -5.20784971772e-09, 4.64963374099e-05, 0.36192110702, 0.277413185613, 5.37894732914e-05, -0.639334292781, -4.08563122003e-05
1515576158315848112, 0.149406909943, 0.2, -4.94387816719e-05, -2.69939099063e-06, -0.0120941531253, -2.83215286121e-08, 1.05617826512e-10, -1.57506264687e-08, 4.54737658944e-05, 0.368908330504, 0.273798986204, 5.569561623e-05, -0.642707316675, -4.3786357732e-05
1515576158324322938, 0.157879114151, 0.2, -0.000260642770404, -2.76741960441e-06, -0.0229003568802, -1.06290700106e-07, 1.15257707057e-10, -4.23959171763e-08, 4.51661133914e-05, 0.377574734428, 0.269227936777, 5.81040445507e-05, -0.646802671039, -4.64935893777e-05
1515576158350189924, 0.183746099472, 0.2, -0.000260642770404, -2.76741960441e-06, -0.0229003568802, -1.06290700106e-07, 1.15257707057e-10, -4.23959171763e-08, 4.51630294991e-05, 0.377574734428, 0.269227936777, 5.81040440483e-05, -0.646802671039, -4.64966729519e-05
1515576158374099016, 0.207654953003, 0.2, -0.000754958889699, -2.60587009683e-06, -0.0374384148433, -2.98379727801e-07, 1.25494092021e-10, -1.05191300059e-07, 4.54574305803e-05, 0.390632165282, 0.262193640845, 6.18516203886e-05, -0.652825805826, -4.99177542534e-05
1515576158382369041, 0.215944051743, 0.2, -0.000871710148692, -2.55036090935e-06, -0.0403241489546, -3.46548326894e-07, 1.27429565551e-10, -1.20572263502e-07, 4.55669203059e-05, 0.393445842147, 0.260663521817, 6.26863462758e-05, -0.654109363638, -5.06342341018e-05
1515576158390428066, 0.223985910416, 0.2, -0.000988358202323, -2.48974487126e-06, -0.0431493376789, -3.96158834298e-07, 1.29288259001e-10, -1.36296069089e-07, 4.57005112107e-05, 0.396279441877, 0.25911964222, 6.35394397539e-05, -0.655399083747, -5.13445666981e-05
1515576158417140960, 0.250695943832, 0.2, -0.00122972000111, -2.3556369682e-06, -0.0485893157893, -5.03502937177e-07, 1.33030006932e-10, -1.69962695733e-07, 4.60043155433e-05, 0.402019556498, 0.255979672755, 6.53032498184e-05, -0.657999228857, -5.27840621311e-05
1515576158427599906, 0.261236906052, 0.2, -0.00162239336796, -2.13080067868e-06, -0.0561435108171, -6.91497205157e-07, 1.39210497918e-10, -2.27912428053e-07, 4.65070539056e-05, 0.410811188858, 0.25113461585, 6.80960357504e-05, -0.66194580424, -5.50361682244e-05
1515576158429354906, 0.262912988663, 0.2, -0.00162239336796, -2.13080067868e-06, -0.0561435108171, -6.91497205157e-07, 1.39210497918e-10, -2.27912428053e-07, 4.64888850906e-05, 0.410811188859, 0.251134615851, 6.80960326758e-05, -0.66194580424, -5.50543349887e-05
1515576158437187910, 0.270744085312, 0.2, -0.00175162027219, -2.05285201826e-06, -0.0584850535247, -7.5813660988e-07, 1.41313974626e-10, -2.48189075352e-07, 4.66659967786e-05, 0.413755765791, 0.249506055044, 6.9061773034e-05, -0.663261820341, -5.58291538813e-05
1515576158444715023, 0.27828001976, 0.2, -0.00187509260455, -1.97478305111e-06, -0.0607348116301, -8.24964359953e-07, 1.43372298556e-10, -2.68407695326e-07, 4.68375330447e-05, 0.41669115098, 0.247881417463, 7.00427145326e-05, -0.664572567923, -5.66246099359e-05
1515576158497981071, 0.331546068192, 0.2, -0.0025235209383, -1.53561996099e-06, -0.0718309239046, -1.23510541171e-06, 1.55707133817e-10, -3.9034503149e-07, 4.7819259481e-05, 0.433391695065, 0.238593829512, 7.59670634839e-05, -0.671985523902, -6.14789018208e-05
1515576158517990112, 0.351545095444, 0.2, -0.0027806263032, -1.31356816209e-06, -0.0768205494448, -1.45652962522e-06, 1.61906156671e-10, -4.55142773842e-07, 4.82693070372e-05, 0.442514480887, 0.233505475986, 7.95106538438e-05, -0.676019956094, -6.45243718859e-05
1515576158528573989, 0.362135887146, 0.2, -0.00292905667006, -1.20259008454e-06, -0.0790479607537, -1.58974453162e-06, 1.65934514119e-10, -4.93721679681e-07, 4.84711972467e-05, 0.447215033782, 0.230863045463, 8.14015060706e-05, -0.678078078407, -6.61834773047e-05
1515576158555418968, 0.388992071152, 0.2, -0.00300607332099, -1.14211360103e-06, -0.0802187555601, -1.66545895114e-06, 1.68208995228e-10, -5.15582905027e-07, 4.85774825726e-05, 0.449850966867, 0.229378738967, 8.24896215553e-05, -0.679229704961, -6.71482967962e-05
1515576158574619054, 0.408185005188, 0.2, -0.00328802011013, -8.87562100253e-07, -0.0849247090825, -2.00755531583e-06, 1.7829348148e-10, -6.13527859244e-07, 4.90827523332e-05, 0.461920301571, 0.222557929953, 8.7749216389e-05, -0.684478230482, -7.1826075969e-05
1515576158601140975, 0.434705018997, 0.2, -0.0034705437189, -6.87820079134e-07, -0.0883259811737, -2.31993309995e-06, 1.87484939247e-10, -7.01934831883e-07, 4.9413703328e-05, 0.47286160356, 0.216320497505, 9.2925345783e-05, -0.689182099845, -7.66017784336e-05
