time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515575878316648960, 0.00534105300903, -0.000187528407015, 2.50322630195e-05, 7.1195805876e-07, -7.18268109738e-09, -1.39460922133e-09, 3.33350877801e-08
1515575878324934959, 0.013631105423, -0.00018123785121, 2.41923711323e-05, 6.18567562955e-07, -7.0610428672e-09, -1.37053681002e-09, 3.2759113217e-08
1515575878331171989, 0.0198681354523, -0.000175177476976, 2.33842946308e-05, 5.41152347627e-07, -6.94204227932e-09, -1.34697130214e-09, 3.21975094216e-08
1515575878336097955, 0.0247950553894, -0.000169463949411, 2.26214000146e-05, 4.70435637552e-07, -6.82883663357e-09, -1.32464667712e-09, 3.1663225563e-08
1515575878343810081, 0.0324831008911, -0.00016430641388, 2.19331038934e-05, 4.10237203581e-07, -6.72611425921e-09, -1.30437214731e-09, 3.11789761461e-08
1515575878354986906, 0.0436890125275, -0.000159683815786, 2.1315885588e-05, 0.000169880802726, -6.63009993756e-09, -1.28551623231e-09, 3.07280431317e-08
1515575878362207889, 0.0509309768677, -0.000154716484735, 2.06527749824e-05, 0.00151401884259, -6.50006022075e-09, -1.26039314575e-09, 3.01286311773e-08
1515575878368566036, 0.0572741031647, -0.000147330050664, 1.96669920897e-05, 0.00634074061065, -6.24195624179e-09, -1.21116848495e-09, 2.89550482703e-08
1515575878376962900, 0.0656750202179, -0.000133970424878, 1.80934334695e-05, 0.0167969606953, -4.84683638238e-09, -1.12092485294e-09, 2.71461234117e-08
1515575878389398097, 0.0781049728394, -0.000116665871471, 1.59757685721e-05, 0.032257458812, -3.33802690129e-09, -9.93487320189e-10, 2.44155115656e-08
1515575878394449949, 0.0831499099731, -9.79944729349e-05, 1.36918855268e-05, 0.0492376837083, -1.70420352084e-09, -8.54473436451e-10, 2.14291703496e-08
1515575878419543981, 0.108243942261, -8.11843694451e-05, 1.16188297313e-05, 0.0644013701109, -3.11816865219e-10, -7.29032612057e-10, 1.87007346864e-08
1515575878423413038, 0.112098932266, 0.000428380032158, 9.79015475555e-06, 0.076625593589, 2.82959072483e-07, -6.52715076432e-10, 1.14493531329e-07
1515575878423995971, 0.112697124481, 0.000506060748684, 8.25819368749e-06, 0.0869594992501, 3.21153341972e-07, -5.66861613205e-10, 1.25458902247e-07
1515575878425105094, 0.113796949387, 0.00057183368206, 6.86317168655e-06, 0.0960472187983, 3.53103889698e-07, -4.89319584851e-10, 1.34478590704e-07
1515575878440574884, 0.129323959351, 0.000623041955189, 5.58651795058e-06, 0.10410294361, 3.77244424218e-07, -4.18532597468e-10, 1.40974079804e-07
1515575878455065011, 0.143762111664, 0.000651083113319, 4.4409360364e-06, 0.111107561077, 3.8875410902e-07, -3.54539730907e-10, 1.43285378942e-07
1515575878458826065, 0.147546052933, 0.000645803530648, 3.42363973045e-06, 0.117134930747, 3.81863202122e-07, -2.96377922204e-10, 1.39399609925e-07
1515575878460226058, 0.148921012878, 0.00194141059012, 2.3090304772e-06, 0.12189198351, 1.12461738744e-06, -3.20357240735e-10, 3.87282709578e-07
1515575878464674949, 0.153378009796, 0.00192406513147, 1.49912819843e-06, 0.126411872332, 1.11260616033e-06, -2.73984279708e-10, 3.82013255255e-07
1515575878475311040, 0.164206027985, 0.00189483006133, 7.89067937116e-07, 0.130346372269, 1.09417810946e-06, -2.32524000054e-10, 3.74709468e-07
1515575878482511997, 0.171210050583, 0.00186903551215, 1.73192008438e-07, 0.133762181155, 1.07794673559e-06, -1.96520577589e-10, 3.68290184592e-07
1515575878489762067, 0.178457021713, 0.00417106306709, -7.26938513665e-07, 0.135902438487, 2.42870562989e-06, -3.02522562556e-10, 7.98275283105e-07
1515575878505974054, 0.194672107697, 0.00418441531994, -1.19697343996e-06, 0.138458967681, 2.43647271075e-06, -2.77255218784e-10, 8.00149110978e-07
1515575878510457992, 0.199152946472, 0.00415347272466, -1.60831436869e-06, 0.14067580906, 2.41939517649e-06, -2.52494858355e-10, 7.93957318075e-07
1515575878519872903, 0.208599090576, 0.00405108521897, -1.9697634475e-06, 0.142593032057, 2.36222601675e-06, -2.26020702154e-10, 7.74683432079e-07
1515575878521797895, 0.210518121719, 0.00603212668747, -2.62829300915e-06, 0.143445826321, 3.56101669199e-06, -3.26510984916e-10, 1.13215048085e-06
1515575878547985076, 0.236706018448, 0.00577437676797, -2.89500562238e-06, 0.144862166541, 3.41849084376e-06, -2.95312885257e-10, 1.08644637416e-06
1515575878552500963, 0.241197109222, 0.005399166859, -3.10295776136e-06, 0.146075456737, 3.2085138644e-06, -2.59284260729e-10, 1.01927810368e-06
1515575878555541038, 0.244224071503, 0.00491033587788, -3.25361925425e-06, 0.147111119104, 2.93280694777e-06, -2.18465912027e-10, 9.31166887462e-07
1515575878559207916, 0.247904062271, 0.00436033842215, -3.35993083643e-06, 0.147996594907, 2.62105083476e-06, -1.75687686621e-10, 8.31555361717e-07
1515575878585500955, 0.27420091629, 0.00673095740812, -3.90499893462e-06, 0.147654578486, 4.13703806594e-06, -3.14570758331e-10, 1.26723254042e-06
1515575878589875936, 0.278583049774, 0.00620113672315, -3.95640810877e-06, 0.148308675004, 3.83977106891e-06, -2.76252354325e-10, 1.17627676741e-06
1515575878601742982, 0.290476083755, 0.00566019281459, -3.97955853626e-06, 0.148868446431, 3.53360210487e-06, -2.38316921752e-10, 1.08248823819e-06
1515575878607475042, 0.296195030212, 0.00509410616604, -3.97435339233e-06, 0.149344681873, 3.21014960759e-06, -1.99779082166e-10, 9.83245870243e-07
1515575878611450910, 0.30015206337, 0.00811895915099, -4.5403637893e-06, 0.148360376599, 5.26263838986e-06, -3.94093813139e-10, 1.56074542535e-06
1515575878615681886, 0.304378986359, 0.00751291020155, -4.48691739792e-06, 0.148704856247, 4.91759176927e-06, -3.55507678851e-10, 1.46027477358e-06
1515575878618952035, 0.307640075684, 0.00810601731567, -4.61870212697e-06, 0.148523504594, 5.39533332596e-06, -3.97365251814e-10, 1.58753263965e-06
1515575878620692968, 0.309385061264, 0.00747976488696, -4.52965385968e-06, 0.148769816971, 5.03250366561e-06, -3.58592100458e-10, 1.48308974525e-06
