time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515575452711216926, 0.278403043747, 0.00625712803054, -3.71292422534e-06, 0.149057503244, 4.04460621283e-06, -2.21561102798e-10, 1.22675745997e-06
1515575452719765901, 0.286948919296, 0.0057069817361, -3.6689030556e-06, 0.149405396675, 3.72430092365e-06, -1.91326898769e-10, 1.13002178858e-06
1515575452728470087, 0.295655012131, 0.00510988479027, -3.60092058329e-06, 0.149695940101, 3.37202898508e-06, -1.59146862355e-10, 1.02321719645e-06
1515575452737818002, 0.305006980896, 0.00449766805265, -3.51808173803e-06, 0.149939142225, 3.00692893676e-06, -1.26498700403e-10, 9.12167054789e-07
1515575452751060962, 0.318248987198, 0.00390367114222, -3.42990237118e-06, 0.150144264364, 2.64950493477e-06, -9.4918406468e-11, 8.03151280787e-07
1515575452754044055, 0.321251153946, 0.00698653518918, -3.89443021372e-06, 0.14892682617, 4.82390434032e-06, -2.68709332563e-10, 1.4220162062e-06
1515575452759884119, 0.327077150345, 0.00640663983334, -3.79299755217e-06, 0.149074503454, 4.47408459893e-06, -2.38834618749e-10, 1.3203582883e-06
1515575452766836881, 0.334022045135, 0.00577953502152, -3.6720966215e-06, 0.149192274101, 4.08778900937e-06, -2.06390959878e-10, 1.2072798165e-06
1515575452778760910, 0.345970153809, 0.00509817002784, -3.53063509072e-06, 0.149282906703, 3.65922879919e-06, -1.70899738805e-10, 1.08091779018e-06
1515575452784310102, 0.351508140564, 0.00438216284155, -3.37450281153e-06, 0.149350990333, 3.20021019098e-06, -1.33250188661e-10, 9.44673061284e-07
1515575452793373107, 0.360680103302, 0.00731208506722, -3.79208258228e-06, 0.14800487535, 5.42891445794e-06, -3.11389691809e-10, 1.5637415886e-06
1515575452804460048, 0.371680021286, 0.00662390062902, -3.63554667259e-06, 0.148052482416, 4.98678134609e-06, -2.75876432809e-10, 1.43880335252e-06
1515575452809586048, 0.376793146133, 0.00598040243361, -3.48753668334e-06, 0.148090544179, 4.56926208069e-06, -2.42422970587e-10, 1.32037195933e-06
1515575452816224098, 0.383417129517, 0.00597044206142, -3.44298583395e-06, 0.147888037721, 4.63118462917e-06, -2.47328268976e-10, 1.33505023821e-06
1515575452826947927, 0.394134044647, 0.00534668604164, -3.29469601803e-06, 0.147908198836, 4.21345241379e-06, -2.14114059816e-10, 1.21612086494e-06
1515575452840918064, 0.408133983612, 0.00468908511117, -3.13516813261e-06, 0.147917613764, 3.76220222079e-06, -1.78394410355e-10, 1.08647325899e-06
1515575452842375993, 0.409562110901, 0.00400424622415, -2.96668517787e-06, 0.147917826091, 3.28191651021e-06, -1.40456313247e-10, 9.47363461917e-07
1515575452848371028, 0.415557146072, 0.00332284633562, -2.79778327461e-06, 0.147911924673, 2.79587417686e-06, -1.0212819479e-10, 8.05696635357e-07
1515575452858153104, 0.42533993721, 0.00628439520422, -3.24532109964e-06, 0.146541230373, 5.25582217484e-06, -2.98498670226e-10, 1.49002123247e-06
1515575452865838050, 0.433022975922, 0.00568114346667, -3.09592316785e-06, 0.146539280464, 4.82616478096e-06, -2.65066968375e-10, 1.37087098037e-06
1515575452871897935, 0.439082145691, 0.00508925360608, -2.94868115975e-06, 0.146533791663, 4.39593179902e-06, -2.31590413513e-10, 1.25056392393e-06
1515575452883776903, 0.450961112976, 0.00447032670973, -2.79383197557e-06, 0.146523161662, 3.933745747e-06, -1.9564305731e-10, 1.11993571891e-06
1515575452898282051, 0.465476036072, 0.00381538533698, -2.62922623365e-06, 0.146507352622, 3.43201626271e-06, -1.56600843404e-10, 9.76738214703e-07
1515575452899941921, 0.467123031616, 0.00610972157333, -2.98319513314e-06, 0.145369714331, 5.48259083714e-06, -3.19021919992e-10, 1.53408775415e-06
1515575452905652046, 0.472836971283, 0.00543032105914, -2.81300246412e-06, 0.145355999431, 4.95048669229e-06, -2.78032263878e-10, 1.3870512318e-06
1515575452913229942, 0.480441093445, 0.00593314322332, -2.85779833502e-06, 0.144895106704, 5.47659519069e-06, -3.19844706276e-10, 1.52360805863e-06
1515575452922158956, 0.489344120026, 0.00527255652113, -2.69283878354e-06, 0.144881701524, 4.94430589656e-06, -2.78943868004e-10, 1.3772924176e-06
1515575452931236982, 0.498429059982, 0.00462848622134, -2.53206685545e-06, 0.144867326253, 4.41607350929e-06, -2.3832791296e-10, 1.23108692447e-06
1515575452941256999, 0.508445978165, 0.00399237766785, -2.37333415134e-06, 0.144851847033, 3.88384478135e-06, -1.97369232069e-10, 1.08265036528e-06
1515575452945107936, 0.512304067612, 0.00510945982288, -2.54194710229e-06, 0.144183088048, 4.99304725979e-06, -2.84763546077e-10, 1.37951904971e-06
1515575452952439069, 0.519696950912, 0.0044596436532, -2.38093035178e-06, 0.144169892336, 4.4314476483e-06, -2.41724196215e-10, 1.22478209923e-06
1515575452968990087, 0.536174058914, 0.00379522318285, -2.21659734115e-06, 0.14415527871, 3.8430868918e-06, -1.96561544819e-10, 1.06117817567e-06
1515575452970772027, 0.537961006165, 0.0031287786872, -2.05195921364e-06, 0.144139759694, 3.24082732534e-06, -1.50291779022e-10, 8.92444319529e-07
1515575452976211071, 0.543389081955, 0.00248272198248, -1.89237225818e-06, 0.144124145865, 2.64778858771e-06, -1.04666497691e-10, 7.25334055539e-07
1515575452983112096, 0.550298929214, 0.00186928424303, -1.74073245595e-06, 0.144108913423, 2.07677753641e-06, -6.07192074398e-11, 5.63601938789e-07
