time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515578764516377925, 0.254734992981, 0.2, -0.00121603371947, -3.25006069871e-06, -0.0488094347036, -4.96996920991e-07, 1.27408921767e-05, 6.57179967799e-07, 4.29348055297e-05, 0.402371725124, 0.255802599544, 6.54096427681e-05, -0.658161583275, -5.51341966007e-05
1515578764526842117, 0.265198945999, 0.2, -0.00145005413927, -3.04643182813e-06, -0.0538619597317, -6.09321031982e-07, 1.2570256282e-05, 6.11308082507e-07, 4.34158893854e-05, 0.408089414188, 0.252663108217, 6.72264178917e-05, -0.660739951624, -5.64588160215e-05
1515578764540692090, 0.27906703949, 0.2, -0.00168002831375, -2.83428207173e-06, -0.0585849990257, -7.28687043521e-07, 1.23698605826e-05, 5.61738540904e-07, 4.39143308932e-05, 0.413847693539, 0.249490178986, 6.91156898203e-05, -0.663325502115, -5.78384729361e-05
1515578764557900905, 0.296267986298, 0.2, -0.00179391608172, -2.72646456056e-06, -0.0608159124059, -7.91462829855e-07, 1.22610400733e-05, 5.35598867305e-07, 4.41603082224e-05, 0.416738844749, 0.247892611732, 7.00874707958e-05, -0.664619194878, -5.85583704614e-05
1515578764567660093, 0.306052923203, 0.2, -0.00201581635488, -2.51067373084e-06, -0.0650097126866, -9.22137724514e-07, 1.20302840049e-05, 4.81209590041e-07, 4.46687935788e-05, 0.422527749716, 0.244685939851, 7.20835286496e-05, -0.667201658693, -6.00334793598e-05
1515578764575789928, 0.314147949219, 0.2, -0.00201581635488, -2.51067373084e-06, -0.0650097126866, -9.22137724514e-07, 1.20302840049e-05, 4.81209590041e-07, 4.46542223188e-05, 0.422527729501, 0.244685957202, 7.20835274839e-05, -0.667201655828, -6.00480504414e-05
1515578764598654985, 0.337043046951, 0.2, -0.00233148984466, -2.18501218706e-06, -0.0707961449281, -1.1333287425e-06, 1.1647938489e-05, 3.93421871926e-07, 4.54285432156e-05, 0.431450964158, 0.239725732347, 7.53050464353e-05, -0.671165047929, -6.24748118276e-05
1515578764614470005, 0.352827072144, 0.2, -0.00252002554969, -1.98555611108e-06, -0.0740574326714, -1.2761221873e-06, 1.13960134936e-05, 3.34959010372e-07, 4.58691935097e-05, 0.437129366055, 0.23655580794, 7.7449467386e-05, -0.673673777306, -6.41637460876e-05
1515578764643404960, 0.38176202774, 0.2, -0.00269266980868, -1.79506894778e-06, -0.0770069642746, -1.42263174461e-06, 1.11395986504e-05, 2.75436081484e-07, 4.62918890826e-05, 0.442785042174, 0.233389375963, 7.96664036533e-05, -0.676163277822, -6.59423362349e-05
1515578764661176919, 0.399553060532, 0.2, -0.00306995673594, -1.36092287619e-06, -0.0831249879275, -1.81181771802e-06, 1.04923720321e-05, 1.20915499054e-07, 4.72459031774e-05, 0.456820276403, 0.225480908106, 8.55365517418e-05, -0.682290691297, -7.08134561086e-05
1515578764686554908, 0.424911022186, 0.2, -0.00319963267414, -1.20536909702e-06, -0.085122731037, -1.97587192793e-06, 1.0235363528e-05, 5.73779568279e-08, 4.75237544145e-05, 0.462379700047, 0.222325623114, 8.80180562338e-05, -0.684695086896, -7.29967611723e-05
1515578764701602935, 0.439961910248, 0.2, -0.00331925560403, -1.05979565532e-06, -0.0868959175125, -2.145514984e-06, 9.98091496065e-06, -7.27240518388e-09, 4.78013207762e-05, 0.467907845184, 0.219173126097, 9.05792903084e-05, -0.687070989399, -7.52584895352e-05
1515578764724637031, 0.463011980057, 0.2, -0.00348853215166, -8.57530539669e-07, -0.0891808929372, -2.41534286102e-06, 9.60447323995e-06, -1.0754924149e-07, 4.81707840969e-05, 0.476160552436, 0.214435021553, 9.45808175506e-05, -0.690585968443, -7.88533998606e-05
1515578764737560033, 0.475917100906, 0.2, -0.00361999124491, -6.76218111955e-07, -0.0911301588744, -2.68751134092e-06, 9.22982700845e-06, -2.07530086876e-07, 4.8469556335e-05, 0.484522067094, 0.209596805879, 9.88900655716e-05, -0.69410964195, -8.28265002252e-05
1515578764756066083, 0.494457960129, 0.2, -0.00365773367836, -6.22652053029e-07, -0.0916761734007, -2.77627484934e-06, 9.11276112317e-06, -2.39633686084e-07, 4.85219861545e-05, 0.487172276003, 0.20805357158, 0.000100309542315, -0.695216733581, -8.41810252843e-05
1515578764771867036, 0.510232925415, 0.2, -0.00372545788051, -5.2163642281e-07, -0.0926723243615, -2.95508344983e-06, 8.88221197445e-06, -3.03739085035e-07, 4.86807484024e-05, 0.492451096112, 0.204964781526, 0.000103219773458, -0.697406994098, -8.69070079238e-05
1515578764797858953, 0.5362200737, 0.2, -0.00378400557479, -4.28230947266e-07, -0.0935515036561, -3.13585712187e-06, 8.65668200219e-06, -3.67770735192e-07, 4.88028376125e-05, 0.497699414311, 0.201872714238, 0.000106226871094, -0.699563470444, -8.97658731484e-05
1515578764818397045, 0.556753873825, 0.2, -0.00386218392789, -2.65689288743e-07, -0.0950082058996, -3.48578686889e-06, 8.22453174184e-06, -4.90586609628e-07, 4.90200932016e-05, 0.508048409519, 0.195706981707, 0.000112524010995, -0.703747165069, -9.57957789468e-05
1515578764843038082, 0.581405878067, 0.2, -0.00387892745101, -1.87515758837e-07, -0.0956875118589, -3.6706071089e-06, 7.99072529491e-06, -5.55581601286e-07, 4.90771596399e-05, 0.51384679914, 0.1922068581, 0.000116290381946, -0.706045664759, -9.94799383333e-05
