time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515578476982553005, 0.0148949623108, -0.00019643079789, 2.20793736174e-05, 4.03577312496e-07, -6.30535841349e-09, -1.30773693559e-09, 3.95565975539e-08
1515578476990508079, 0.022843837738, -0.00018882786037, 2.12259625508e-05, 3.55989154353e-07, -6.18099035146e-09, -1.28132159725e-09, 3.87599354756e-08
1515578476992206096, 0.0245389938354, -0.000181637078867, 2.04175245699e-05, 3.09684888936e-07, -6.06274980688e-09, -1.25627694983e-09, 3.80023705604e-08
1515578477002551078, 0.034884929657, -0.000157769527743, 1.77346124983e-05, 2.68991545317e-07, -5.26608983063e-09, -1.09120399542e-09, 3.30087672281e-08
1515578477005944013, 0.0382800102234, -0.000172296061933, 1.93679400176e-05, 0.000169777162884, -5.9584948213e-09, -1.23382184374e-09, 3.73243796959e-08
1515578477015410900, 0.0477478504181, -0.000166312678259, 1.86954641501e-05, 0.00151405690021, -5.82352872173e-09, -1.20628357216e-09, 3.64936724823e-08
1515578477022550106, 0.0549478530884, -0.000157931334294, 1.77539746387e-05, 0.00634123930108, -5.5727999717e-09, -1.1567797692e-09, 3.50051737147e-08
1515578477032243967, 0.0645899772644, -0.000145044693454, 1.63262085805e-05, 0.0167987788492, -5.02107174843e-09, -1.0700293776e-09, 3.244248313e-08
1515578477036948919, 0.0692849159241, -0.000128256766187, 1.44585996696e-05, 0.0322610174171, -4.30707861167e-09, -9.49890027746e-10, 2.88725996885e-08
1515578477044253110, 0.0766079425812, -9.04997093265e-05, 1.24561561855e-05, 0.0492368957648, 7.72604141632e-09, -8.20552764624e-10, 2.89798367462e-08
1515578477054034948, 0.086375951767, 6.82177647323e-05, 1.05937074485e-05, 0.0643558920093, 8.9221635581e-08, -7.09600767035e-10, 5.37636220307e-08
1515578477062181949, 0.0945329666138, 0.000113524839274, 8.9927401416e-06, 0.0767349559693, 1.07379653601e-07, -6.1081778524e-10, 5.69198984013e-08
1515578477072809934, 0.105163812637, 0.000502079330408, 7.53614871453e-06, 0.0869674985421, 3.22161612407e-07, -5.44854050766e-10, 1.28475914111e-07
1515578477079416990, 0.111847877502, 0.000570397367269, 6.27323239049e-06, 0.0960563062931, 3.55066503212e-07, -4.70885885839e-10, 1.37439900329e-07
1515578477087687015, 0.120082855225, 0.000626083887242, 5.13799365227e-06, 0.104113288123, 3.8140039464e-07, -4.04326350179e-10, 1.44375408631e-07
1515578477094283103, 0.126626014709, 0.00122794249445, 4.0350584739e-06, 0.110929787505, 7.21421078496e-07, -3.75663833374e-10, 2.57900470767e-07
1515578477113886117, 0.14623093605, 0.00127633020485, 3.12018767058e-06, 0.116950434111, 7.44913984929e-07, -3.23530091606e-10, 2.64223342932e-07
1515578477114938020, 0.147274971008, 0.00129881432518, 2.30419254091e-06, 0.122158987876, 7.54186670585e-07, -2.76241918229e-10, 2.65853415862e-07
1515578477124795913, 0.15721988678, 0.00123612638552, 9.40248541674e-07, 0.130634969817, 7.12894704635e-07, -1.91706206465e-10, 2.49049268427e-07
1515578477127475976, 0.159806013107, 0.00123612638552, 9.40248541674e-07, 0.130634969817, 7.12894704635e-07, -1.91706206465e-10, 2.49049268427e-07
1515578477133851051, 0.1662068367, 0.00209966594142, 6.59962771808e-07, 0.113115621983, 1.21298174749e-06, -2.23662255383e-10, 4.12576426116e-07
1515578477162273883, 0.194617033005, 0.00206072788481, 1.01115198938e-07, 0.118768430743, 1.18989733165e-06, -1.89711801823e-10, 4.03746117298e-07
1515578477166599035, 0.198940992355, 0.00206451002319, -8.755207e-07, 0.144161035519, 1.19329563931e-06, -1.42638179046e-10, 4.03315535077e-07
1515578477168710947, 0.201043844223, 0.00186141652195, -1.24242315423e-06, 0.14570972558, 1.07711838375e-06, -1.08540731958e-10, 3.63374357969e-07
1515578477173871040, 0.206214904785, 0.00147747095948, -1.83293043633e-06, 0.148217331967, 8.57506834423e-07, -5.0030091181e-11, 2.88067242234e-07
1515578477175400018, 0.20773601532, 0.0043885247146, -2.27993016598e-06, 0.147181143403, 2.58541974206e-06, -2.15247597524e-10, 8.36429777848e-07
1515578477181152105, 0.213486909866, 0.00381186196134, -1.98034183226e-06, 0.127841185467, 2.24568933976e-06, -1.86974546956e-10, 7.26520883637e-07
1515578477194327116, 0.226663827896, 0.00370586405041, -2.25559021473e-06, 0.131383606251, 2.18856663206e-06, -1.65588154299e-10, 7.07518495738e-07
1515578477210108041, 0.24246096611, 0.00370567880285, -2.98675659401e-06, 0.154766311597, 2.20358986664e-06, -1.32890809468e-10, 7.11219701718e-07
1515578477212145090, 0.244496822357, 0.00681297489959, -3.62913285967e-06, 0.153411487978, 4.1415263481e-06, -3.05803826706e-10, 1.28355897516e-06
1515578477217369079, 0.249704837799, 0.00591773353285, -3.15225603138e-06, 0.133252847708, 3.59731977713e-06, -2.65634347851e-10, 1.11489622384e-06
1515578477225574016, 0.257910013199, 0.00556756364212, -3.27884787587e-06, 0.135865977687, 3.40666866635e-06, -2.37037223183e-10, 1.05590279327e-06
