time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515576001538674116, 0.0131139755249, -0.000158120794211, 1.70105133578e-05, 4.764324767e-07, -5.71610357085e-09, -9.69938923205e-10, 3.01287482123e-08
1515576001540303945, 0.0147390365601, -0.000172598231928, 1.85687887879e-05, 4.18814517611e-07, -6.46506298657e-09, -1.09626153897e-09, 3.40547197183e-08
1515576001555672883, 0.0301160812378, -0.00016720390194, 1.79884651143e-05, 3.64970150994e-07, -6.35855930719e-09, -1.07790955132e-09, 3.34849987015e-08
1515576001557040929, 0.031476020813, -0.00016720390194, 1.79884651143e-05, 3.64970150994e-07, -6.35855930719e-09, -1.07790955132e-09, 3.34849987015e-08
1515576001563216924, 0.037670135498, -0.000157283600134, 1.69209775747e-05, 0.000169808703449, -6.13326915895e-09, -1.03931091261e-09, 3.22853414563e-08
1515576001578361034, 0.0528039932251, -0.000157283600134, 1.69209775747e-05, 0.000169808703449, -6.13326915895e-09, -1.03931091261e-09, 3.22853414563e-08
1515576001580182075, 0.0546820163727, -0.000137966064017, 1.48428771239e-05, 0.00634098361951, -5.45051221525e-09, -9.24186907558e-10, 2.87118512907e-08
1515576001594017982, 0.0684621334076, -0.000120760722016, 1.31608480708e-05, 0.0167976960888, -3.91596588057e-09, -8.21008344642e-10, 2.58494892375e-08
1515576001600611925, 0.0750560760498, -0.000102669252524, 1.13696405089e-05, 0.0322589037186, -2.40552456732e-09, -7.09441241864e-10, 2.2697998649e-08
1515576001603811025, 0.0782740116119, -8.60963300677e-05, 9.75659121455e-06, 0.0492398933978, -8.84989170587e-10, -6.09257477802e-10, 1.9927196145e-08
1515576001609648942, 0.0840921401978, -7.20495647496e-05, 8.39384834813e-06, 0.0644042721106, 4.12976280864e-10, -5.25781418403e-10, 1.76261386488e-08
1515576001636714935, 0.111166000366, 0.000126821383155, 7.17856886389e-06, 0.076731544339, 1.07567606957e-07, -4.62695354253e-10, 5.28232984504e-08
1515576001637015104, 0.11144900322, 0.000126821383155, 7.17856886389e-06, 0.076731544339, 1.07567606957e-07, -4.62695354253e-10, 5.28232984504e-08
1515576001644279003, 0.118731975555, 0.00019196426439, 5.08368903996e-06, 0.0961804298551, 1.34259787715e-07, -3.41275563365e-10, 5.80762211376e-08
1515576001648514986, 0.122959136963, 0.00088496314697, 4.08970254022e-06, 0.104023302436, 5.25380552441e-07, -3.21006776716e-10, 1.90916561769e-07
1515576001650202035, 0.124637126923, 0.00154484404582, 3.19656991409e-06, 0.110816134645, 9.00600461438e-07, -3.05734992878e-10, 3.1551999473e-07
1515576001676968097, 0.151412010193, 0.00160638549305, 2.47040596147e-06, 0.11683032851, 9.32531683054e-07, -2.6743190995e-10, 3.25058899117e-07
1515576001677582979, 0.152017116547, 0.00164616005695, 1.82463660837e-06, 0.122034076625, 9.52496681026e-07, -2.3284152384e-10, 3.30662134228e-07
1515576001687130928, 0.161595106125, 0.00166687121451, 1.25674878574e-06, 0.12656545673, 9.61998981326e-07, -2.01774985609e-10, 3.32836006015e-07
1515576001691485881, 0.165936946869, 0.00333938549478, 5.25139326803e-07, 0.12991771923, 1.93357695182e-06, -2.53625120905e-10, 6.46297130977e-07
1515576001713093996, 0.187542915344, 0.00331185147047, 8.00401280207e-08, 0.13331790024, 1.91768628102e-06, -2.2734264471e-10, 6.4015907242e-07
1515576001716366052, 0.190845012665, 0.00321023400652, -3.16062798333e-07, 0.136257738595, 1.86027177296e-06, -2.00108429826e-10, 6.20287798676e-07
1515576001720118045, 0.194557905197, 0.00306161187977, -6.66495188519e-07, 0.138803304823, 1.77649503734e-06, -1.73077718824e-10, 5.91725636888e-07
1515576001722806930, 0.197262048721, 0.00290685246536, -9.71957798256e-07, 0.141012522946, 1.68926604681e-06, -1.48217993434e-10, 5.62099133566e-07
1515576001725004911, 0.199491977692, 0.00275859779196, -1.23459179051e-06, 0.142930336126, 1.60556069348e-06, -1.25972343668e-10, 5.33723934719e-07
1515576001729394912, 0.203840017319, 0.00414458600441, -1.67504773717e-06, 0.144030193852, 2.43461430666e-06, -1.80166104258e-10, 7.91315000098e-07
1515576001737497091, 0.21197104454, 0.00391406532064, -1.86115282522e-06, 0.145455923313, 2.30532131489e-06, -1.57622082053e-10, 7.48846527899e-07
1515576001744076013, 0.218519926071, 0.00359362090495, -2.01044590647e-06, 0.146680184953, 2.12468468685e-06, -1.32149846621e-10, 6.89700508412e-07
1515576001755079984, 0.229526042938, 0.00321047670706, -2.1272294594e-06, 0.147731320431, 1.90784762048e-06, -1.04922348587e-10, 6.18789869259e-07
1515576001767091035, 0.241537094116, 0.00280690914867, -2.2177322935e-06, 0.148635970183, 1.67860662981e-06, -7.78613840069e-11, 5.43848419153e-07
1515576001774590015, 0.249036073685, 0.00585786728173, -2.77598447908e-06, 0.148146289017, 3.57655416827e-06, -2.24056384557e-10, 1.11235726233e-06
1515576001776899099, 0.251346111298, 0.00644614531011, -2.8602149882e-06, 0.147922144008, 3.94688792224e-06, -2.53803034145e-10, 1.21907392277e-06
1515576001797329902, 0.271786928177, 0.00574958847459, -2.96205279001e-06, 0.149175556337, 3.55942373418e-06, -2.10501671649e-10, 1.09966925652e-06
1515576001799314022, 0.273792028427, 0.00574958847459, -2.96205279001e-06, 0.149175556337, 3.55942373418e-06, -2.10501671649e-10, 1.09966925652e-06
1515576001800859928, 0.275303125381, 0.00484563679872, -2.96083981192e-06, 0.150081262093, 3.04157741585e-06, -1.59764923513e-10, 9.3920814952e-07
1515576001821188926, 0.295637130737, 0.00785599757171, -3.43632396712e-06, 0.149028271393, 5.0513697049e-06, -3.16348336415e-10, 1.50131488075e-06
