time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515578564509342908, 0.00613784790039, -0.000170073526344, 2.07887136488e-05, 3.82635485911e-07, -6.93861329046e-09, -1.14129124898e-09, 3.2268310494e-08
1515578564518846988, 0.0156688690186, -0.000164175880858, 2.00677282303e-05, 3.32378584533e-07, -6.84888862385e-09, -1.12599614479e-09, 3.18357927936e-08
1515578564520912885, 0.0177140235901, -0.000158903975432, 1.94232366903e-05, 2.88708828529e-07, -6.76797286426e-09, -1.11222688272e-09, 3.14461665634e-08
1515578564529788017, 0.0266058444977, -0.00015426574985, 1.88562118426e-05, 2.50771719468e-07, -6.69630649596e-09, -1.10002183215e-09, 3.11012906015e-08
1515578564544307947, 0.0411078929901, -0.000150091900976, 1.83473974051e-05, 0.000169768079208, -6.6265473967e-09, -1.08815152483e-09, 3.07692295808e-08
1515578564548032999, 0.0448319911957, -0.000145534550938, 1.77903410965e-05, 0.00151408825814, -6.51744756464e-09, -1.07023407844e-09, 3.02635373369e-08
1515578564559180974, 0.0559809207916, -0.000126410959235, 1.54526472825e-05, 0.00131513340192, -5.6610392049e-09, -9.29614735017e-10, 2.62868353919e-08
1515578564562025070, 0.0588250160217, -0.000129463663358, 1.58269338267e-05, 0.0174597296641, -5.88629101953e-09, -9.6966162183e-10, 2.74348118097e-08
1515578564566649913, 0.0634498596191, -0.00011475517364, 1.40300025093e-05, 0.0328356329529, -5.20935860426e-09, -8.61537022279e-10, 2.43906856317e-08
1515578564605788946, 0.102587938309, -9.44287515986e-05, 1.21081023257e-05, 0.0497416489658, -1.80107128564e-09, -7.44158873411e-10, 2.20553546588e-08
1515578564609565973, 0.106364965439, -7.88417377463e-05, 1.03587584485e-05, 0.0648416218573, -4.07004525585e-10, -6.37889296939e-10, 1.93223320454e-08
1515578564614970922, 0.111864805222, 0.00011545584348, 8.82895256868e-06, 0.077114724163, 1.03574879661e-07, -5.59497337349e-10, 5.30830292454e-08
1515578564619575023, 0.116392850876, 0.00109355470696, 7.35123132017e-06, 0.0870980921961, 6.57419460033e-07, -5.42109079849e-10, 2.39712990143e-07
1515578564628822088, 0.125623941422, 0.000949858975668, 6.38526175897e-06, 0.0756531923914, 5.71032954197e-07, -4.70885413995e-10, 2.08214123923e-07
1515578564632601976, 0.129401922226, 0.00136727333144, 5.02065980643e-06, 0.106815905897, 8.03924419341e-07, -4.25914969959e-10, 2.85884588317e-07
1515578564637011051, 0.133862018585, 0.00144993575946, 4.06639249346e-06, 0.113421568732, 8.47178719827e-07, -3.76324693629e-10, 2.9904518544e-07
1515578564654756069, 0.151562929153, 0.00150647011845, 3.21884493858e-06, 0.119104518141, 8.76071345644e-07, -3.31658756014e-10, 3.0747758704e-07
1515578564665622949, 0.162422895432, 0.00325668278125, 2.17386264243e-06, 0.123418978345, 1.88933849096e-06, -3.98405974877e-10, 6.34762183953e-07
1515578564669615983, 0.166427850723, 0.00282874679336, 1.88821183764e-06, 0.107201426324, 1.64107484728e-06, -3.46074169322e-10, 5.51352898949e-07
1515578564675333023, 0.172132968903, 0.00340332608059, 8.15974159411e-07, 0.134074638405, 1.97081835612e-06, -3.33746585923e-10, 6.59590823828e-07
1515578564688374996, 0.185174942017, 0.00334067847224, 2.80327689846e-07, 0.136929529757, 1.93483588719e-06, -2.99904989731e-10, 6.46673416577e-07
