time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515578476984874010, 0.0255379676819, 0.2, -3.58770988482e-16, -1.05746917887e-20, 2.86036095562e-16, 5.71049035653e-20, 1.12684302906e-16, 4.98807365307e-20, 5.41078192042e-05, 0.359984527849, 0.27836421382, 5.32526958815e-05, -0.638348742577, -3.27000950792e-05
1515578476997832059, 0.038516998291, 0.2, 1.56834390747e-05, -1.76297738245e-06, -2.60490992217e-08, 3.28145012148e-10, 6.79845383018e-11, -2.05670109406e-09, 4.84896666659e-05, 0.359942028375, 0.278393530369, 5.32509509717e-05, -0.638335559107, -3.8318495522e-05
1515578477006392002, 0.0470769405365, 0.2, 1.56834390747e-05, -1.76297738245e-06, -2.60490992217e-08, 3.28145012148e-10, 6.79845383018e-11, -2.05670109406e-09, 4.848966661e-05, 0.359942028375, 0.278393530369, 5.32509509717e-05, -0.638335559107, -3.8318495578e-05
1515578477023313999, 0.0639989376068, 0.2, 2.01044623653e-05, -2.25995051606e-06, -8.60282281364e-06, 4.26915624974e-10, 8.84272672953e-11, -2.67515647673e-09, 4.69060154974e-05, 0.359936202109, 0.278398658957, 5.32521102908e-05, -0.638334861275, -3.99039170352e-05
1515578477039001941, 0.0796799659729, 0.2, 2.72160235371e-05, -3.0677626399e-06, -0.00035996198615, 5.60151646036e-10, 1.21628504736e-10, -3.68947413488e-09, 4.43318766596e-05, 0.360169263179, 0.278283366839, 5.33193169714e-05, -0.638452629973, -4.25464915589e-05
1515578477047864913, 0.0885429382324, 0.2, 3.00911501278e-05, -3.6965098597e-06, -0.00220997834278, -2.84462484781e-10, 1.47701235066e-10, -4.81825077807e-09, 4.23269176813e-05, 0.361491184766, 0.27761065681, 5.36794079192e-05, -0.639101841319, -4.491343372e-05
1515578477068087100, 0.108772993088, 0.2, 1.79256602296e-05, -4.1249722284e-06, -0.00572874439317, -5.89874865727e-09, 1.66211486721e-10, -7.35392949823e-09, 4.09525932131e-05, 0.364060854191, 0.276292012255, 5.43779164967e-05, -0.640352866025, -4.69881081747e-05
1515578477090105056, 0.130781888962, 0.2, -1.96056248424e-05, -4.41558855652e-06, -0.0101363813223, -2.02222620183e-08, 1.80680142043e-10, -1.27239942769e-08, 4.0003367894e-05, 0.367362373068, 0.274582649074, 5.52796609203e-05, -0.641945021588, -4.88395420762e-05
1515578477101254940, 0.141947984695, 0.2, -9.14473823093e-05, -4.5901012233e-06, -0.0151826678093, -4.67540802761e-08, 1.92494769775e-10, -2.20847151245e-08, 3.94040775271e-05, 0.371266701128, 0.272541313559, 5.63539516689e-05, -0.643808014028, -5.05112801175e-05
1515578477126133918, 0.166810035706, 0.2, -0.00014206126932, -4.63867702628e-06, -0.0178817808454, -6.54123074536e-08, 1.97719477938e-10, -2.85097073359e-08, 3.92183534214e-05, 0.373415111628, 0.271409674985, 5.69493080082e-05, -0.64482478591, -5.12903455975e-05
1515578477141789913, 0.182466983795, 0.2, -0.000512006505657, -4.60833888603e-06, -0.0312311347742, -2.05416293071e-07, 2.20159302356e-10, -7.51628728589e-08, 3.9090784456e-05, 0.3847815524, 0.265338924903, 6.0160142286e-05, -0.650120476445, -5.46077854309e-05
1515578477163230895, 0.2039270401, 0.2, -0.00060462441719, -4.55932537942e-06, -0.0338328814415, -2.41805521718e-07, 2.24213041226e-10, -8.70061046457e-08, 3.91819008462e-05, 0.387161095458, 0.264053634958, 6.08482977564e-05, -0.651214729538, -5.51986078729e-05
1515578477184401988, 0.225077867508, 0.2, -0.000844463509402, -4.36954997113e-06, -0.0402487787531, -3.3974472204e-07, 2.328781322e-10, -1.184548163e-07, 3.96328541645e-05, 0.393268649734, 0.260742580128, 6.26511121543e-05, -0.654011228947, -5.65331290124e-05
1515578477206031084, 0.246718883514, 0.2, -0.00131856999473, -3.9870041408e-06, -0.0501506783692, -5.46900826805e-07, 2.50068105802e-10, -1.83516219338e-07, 4.05352774029e-05, 0.403749874377, 0.254996049779, 6.58456769015e-05, -0.658745923187, -5.87851032228e-05
1515578477222532033, 0.263217926025, 0.2, -0.00171802773846, -3.614417953e-06, -0.0574814592375, -7.41173423191e-07, 2.64424162484e-10, -2.43093938512e-07, 4.14286160331e-05, 0.412501587082, 0.25016294596, 6.86459696697e-05, -0.662664532037, -6.06522738908e-05
1515578477227544069, 0.268220901489, 0.2, -0.00184127890724, -3.49486791651e-06, -0.0596017172498, -8.05654585789e-07, 2.69087902643e-10, -2.62621287175e-07, 4.17016095316e-05, 0.415237855227, 0.248646479142, 6.95491548809e-05, -0.663884333352, -6.12689178025e-05
1515578477255670070, 0.296346902847, 0.2, -0.00198953092797, -3.33376271676e-06, -0.0622867907494, -8.88511919628e-07, 2.74723357728e-10, -2.87574721537e-07, 4.20977409168e-05, 0.418826331367, 0.24665881854, 7.07616341762e-05, -0.665485148874, -6.20678106899e-05
1515578477267668962, 0.308362960815, 0.2, -0.00237237081233, -2.93007447204e-06, -0.0684727474249, -1.11980911818e-06, 2.90823578376e-10, -3.5633721604e-07, 4.30783010841e-05, 0.427971597756, 0.241568310237, 7.39577582133e-05, -0.669539906917, -6.42332505438e-05
1515578477300283908, 0.340960979462, 0.2, -0.00259452630373, -2.68461925279e-06, -0.071922178192, -1.27167392964e-06, 3.01323147605e-10, -4.00889828534e-07, 4.36481716003e-05, 0.433691801339, 0.238374128462, 7.60513426399e-05, -0.672065928692, -6.5723451146e-05
1515578477320975065, 0.36165189743, 0.2, -0.00307519734204, -2.09370460205e-06, -0.0794615405198, -1.67767510871e-06, 3.28992251641e-10, -5.18342924522e-07, 4.50589880847e-05, 0.448431031252, 0.230112266536, 8.18343697505e-05, -0.678543296571, -7.00049202786e-05
1515578477338857889, 0.379554033279, 0.2, -0.0033118466077, -1.80459242242e-06, -0.0827109791861, -1.91935309216e-06, 3.45878226076e-10, -5.87165664931e-07, 4.56725933417e-05, 0.456301714216, 0.225666372745, 8.51486631297e-05, -0.681968085666, -7.26504953661e-05
1515578477347593069, 0.388279914856, 0.2, -0.0033118466077, -1.80459242242e-06, -0.0827109791861, -1.91935309216e-06, 3.45878226076e-10, -5.87165664931e-07, 4.56381651571e-05, 0.456301714217, 0.225666372747, 8.51486569503e-05, -0.681968085666, -7.26849191526e-05
1515578477377563953, 0.418231964111, 0.2, -0.0036421212423, -1.33234123338e-06, -0.0876244287829, -2.37741359691e-06, 3.77742105761e-10, -7.16159960947e-07, 4.67077442744e-05, 0.4709721038, 0.217324653992, 9.18527100392e-05, -0.688296756322, -7.82152792315e-05
1515578477406608104, 0.447281837463, 0.2, -0.0036421212423, -1.33234123338e-06, -0.0876244287829, -2.37741359691e-06, 3.77742105761e-10, -7.16159960947e-07, 4.66385656651e-05, 0.470972103802, 0.217324653996, 9.18526973499e-05, -0.688296756322, -7.82844486239e-05
1515578477428613901, 0.469302892685, 0.2, -0.00387885173031, -9.23880679542e-07, -0.0914226753748, -2.87789364662e-06, 4.12910934228e-10, -8.54802862424e-07, 4.75092416511e-05, 0.486441843985, 0.208409123203, 9.97226505879e-05, -0.694850965476, -8.51708982818e-05
1515578477450673103, 0.4913418293, 0.2, -0.00390353252363, -8.53025928764e-07, -0.092061714949, -2.9744302528e-06, 4.19580298923e-10, -8.81471662879e-07, 4.75799714775e-05, 0.489607154975, 0.206567248861, 0.000101455029745, -0.696174402062, -8.6811373824e-05
1515578477457195043, 0.49786901474, 0.2, -0.00396836635913, -6.83988979318e-07, -0.0934815169753, -3.23469041628e-06, 4.37935802328e-10, -9.52938147554e-07, 4.7899587643e-05, 0.497641184696, 0.201854809784, 0.000106022250637, -0.699495992553, -9.10015838818e-05
1515578477463000059, 0.503677845001, 0.2, -0.00396836635913, -6.83988979318e-07, -0.0934815169753, -3.23469041628e-06, 4.37935802328e-10, -9.52938147554e-07, 4.78575808599e-05, 0.497641184697, 0.201854809786, 0.000106022242587, -0.699495992554, -9.10435846021e-05
