time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515576640042779922, 0.0205571651459, 0.2, 3.07284491214e-16, 3.34200021412e-21, -4.08622993659e-17, 8.69145347084e-20, 1.12684303564e-16, 3.11754603317e-20, 5.41025432098e-05, 0.360169274101, 0.278298260698, 5.32870835757e-05, -0.638467535705, -3.2735028493e-05
1515576640061563014, 0.0393459796906, 0.2, 1.21343597149e-05, -1.32155713527e-06, -2.32315971166e-08, 3.14692608339e-10, 4.16784638211e-11, -1.32015609021e-09, 4.98898982869e-05, 0.360136390983, 0.278320942702, 5.32856952433e-05, -0.638457334192, -3.69475880549e-05
1515576640068496942, 0.0462741851807, 0.2, 1.58884213052e-05, -1.73041170223e-06, -2.90815902121e-08, 4.16227447883e-10, 5.51163771279e-11, -1.74582125264e-09, 4.85866660096e-05, 0.360126216934, 0.2783279605, 5.32852616214e-05, -0.638454177817, -3.82508100054e-05
1515576640075346946, 0.0531301498413, 0.2, 1.95257434583e-05, -2.12655806909e-06, -8.6048094279e-06, 5.16249921655e-10, 6.83553467023e-11, -2.16519370497e-09, 4.73239629533e-05, 0.360122515413, 0.278331623399, 5.32864984934e-05, -0.638454139074, -3.95151743636e-05
1515576640082731008, 0.0605220794678, 0.2, 2.3019706588e-05, -2.50749905857e-06, -8.05271185261e-05, 6.12225384331e-10, 8.12481351103e-11, -2.57416394592e-09, 4.6109745627e-05, 0.360164707191, 0.27831183195, 5.33000134478e-05, -0.638476539287, -4.07433665233e-05
1515576640102524995, 0.0803079605103, 0.2, 2.62031131488e-05, -2.86191908346e-06, -0.000359902010547, 6.77851673778e-10, 9.33371435343e-11, -2.96639136108e-09, 4.49800499726e-05, 0.360356783088, 0.278215506619, 5.33537754456e-05, -0.638572289743, -4.1927403931e-05
1515576640110003948, 0.0877959728241, 0.2, 2.87445753831e-05, -3.43471463406e-06, -0.0022095879167, -1.4471736991e-10, 1.12975541795e-10, -3.92920976865e-09, 4.31530611954e-05, 0.361679769787, 0.277542104084, 5.37141316037e-05, -0.639221873717, -4.41165002177e-05
1515576640114929914, 0.0927741527557, 0.2, 2.51646130726e-05, -3.64866658276e-06, -0.00381847188689, -2.06681914862e-09, 1.20460128996e-10, -4.85522400141e-09, 4.24683925614e-05, 0.362848188003, 0.276943863521, 5.40315807848e-05, -0.639792051291, -4.51195916182e-05
1515576640136215925, 0.114000082016, 0.2, 1.26727385085e-06, -3.9719555247e-06, -0.00784346161057, -1.15888984622e-08, 1.32666072319e-10, -8.55976936076e-09, 4.14244733508e-05, 0.365823881699, 0.275410220145, 5.48424106693e-05, -0.641234101477, -4.69755558017e-05
1515576640142695903, 0.120493173599, 0.2, -2.12773788034e-05, -4.08969284552e-06, -0.0101345726335, -2.0043097883e-08, 1.37816879246e-10, -1.16309247497e-08, 4.1037058018e-05, 0.367552522984, 0.274513189065, 5.53154808366e-05, -0.642065711624, -4.78360154688e-05
