time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1515575711254987001, 0.00640416145325, -0.000162009200666, 2.3848961187e-05, 2.67162617078e-07, -2.18791516533e-08, -0.000102559983931, -6.92840604353e-06
1515575711255222082, 0.0066351890564, -0.000157859931678, 2.324113942e-05, 2.32061939125e-07, -2.14151158861e-08, -0.000101246120721, -6.83962497772e-06
1515575711261020898, 0.012463092804, -0.000154239945897, 2.27108269413e-05, 2.01571087975e-07, -2.10109085211e-08, -0.000100099663585, -6.76215603324e-06
1515575711271713018, 0.023136138916, -0.000133973049791, 1.97287887749e-05, 1.82454412969e-07, -1.96333139921e-08, -8.69463255585e-05, -5.87359196212e-06
1515575711273027896, 0.0244610309601, -0.000149295748983, 2.19897427189e-05, 1.60273685828e-07, -2.20451676113e-08, -9.89178367298e-05, -6.6822831149e-06
1515575711282741069, 0.0341901779175, -0.000142626435371, 2.10088140893e-05, 1.39919767566e-07, -2.11110544678e-08, -9.5118326543e-05, -6.42560097178e-06
1515575711289387941, 0.0408971309662, -0.000131654539233, 1.93934172026e-05, 0.000169665593836, -1.95145858205e-08, -8.81379540687e-05, -5.954044848e-06
1515575711306050062, 0.0574882030487, -0.000116842037194, 1.72126654741e-05, 0.00151399762754, -1.75530995736e-08, -7.83260994191e-05, -5.29121374934e-06
1515575711307683944, 0.0591251850128, -0.000101021230149, 1.48840918255e-05, 0.00634132230125, -1.51667295254e-08, -6.77138861129e-05, -4.57431303333e-06
1515575711313013076, 0.0644559860229, -8.68817116245e-05, 1.28052506938e-05, 0.0167991717587, -1.3025834444e-08, -5.82364095287e-05, -3.93406096989e-06
1515575711329207897, 0.0806300640106, -7.5116160482e-05, 1.10773125652e-05, 0.0322618685242, -1.12461834505e-08, -5.04144396444e-05, -3.40564010406e-06
1515575711336257934, 0.0876801013947, -6.50118586324e-05, 9.59298526518e-06, 0.0492445149803, -9.73327896081e-09, -4.37653102795e-05, -2.95645262773e-06
1515575711339273929, 0.0907061100006, -5.59567318701e-05, 8.25016105152e-06, 0.0644103915446, -8.4304894882e-09, -3.78111709797e-05, -2.55423785317e-06
1515575711349782943, 0.101204156876, 0.000145743795791, 6.98927303275e-06, 0.076736579179, 1.02525486669e-07, -3.24357646004e-05, -2.15257595025e-06
1515575711355067968, 0.106496095657, 0.000176341450936, 5.8831255809e-06, 0.0870853730112, 1.16739989121e-07, -2.76550647761e-05, -1.82502413749e-06
1515575711361402988, 0.112905025482, 0.000197778113624, 4.88827219606e-06, 0.0961858341221, 1.260590963e-07, -2.34152305486e-05, -1.53568525657e-06
1515575711369795083, 0.121245145798, 0.000207262250229, 3.98700890498e-06, 0.104252560005, 1.28850752784e-07, -1.96260276425e-05, -1.27904162265e-06
1515575711388088941, 0.139523983002, 0.00121061893514, 2.98140832141e-06, 0.110927896405, 7.00297308624e-07, -1.62393500826e-05, -8.5497678895e-07
1515575711392910003, 0.144332170486, 0.00122852286203, 2.25037406519e-06, 0.116945211325, 7.0878838531e-07, -1.32349126771e-05, -6.49350282016e-07
1515575711398046970, 0.149500131607, 0.00119717114702, 1.60794306737e-06, 0.122147336512, 6.8961373419e-07, -1.0577778113e-05, -4.76666870622e-07
1515575711401448965, 0.152956008911, 0.00111423073865, 1.04407912035e-06, 0.126671894902, 6.41388164491e-07, -8.22208357149e-06, -3.34306566229e-07
1515575711419579982, 0.171006202698, 0.00099431046109, 5.50194826485e-07, 0.130606070462, 5.72322341806e-07, -6.13646926834e-06, -2.17329930293e-07
1515575711428433895, 0.179853200912, 0.00297293328939, -2.85942628562e-07, 0.133286575138, 1.72660547296e-06, -4.30539793728e-06, 2.84103020219e-07
1515575711432724952, 0.184146165848, 0.0033736537165, -7.60049487206e-07, 0.136059043909, 1.96634142443e-06, -2.71093432785e-06, 4.67066821598e-07
1515575711435684919, 0.18710398674, 0.00482871530504, -1.38732315033e-06, 0.138057430896, 2.83964961583e-06, -1.32417867571e-06, 8.29944843973e-07
1515575711484241008, 0.235660076141, 0.00475937481032, -1.67605655446e-06, 0.140262828691, 2.80301940326e-06, -1.09621004662e-07, 9.00120311285e-07
1515575711492235898, 0.24365901947, 0.00681796723487, -2.3450678789e-06, 0.141351036782, 4.06761168398e-06, 9.64466445319e-07, 1.34376395426e-06
1515575711497091054, 0.24852013588, 0.00662940932389, -2.54580328309e-06, 0.142989149874, 3.96646754192e-06, 1.92104951974e-06, 1.37683859047e-06
1515575711501658916, 0.253060102463, 0.0063561283564, -2.70216948954e-06, 0.14440000953, 3.81727458256e-06, 2.7716421161e-06, 1.38770530191e-06
1515575711508691072, 0.260115146637, 0.00601313743216, -2.81719333608e-06, 0.145614120458, 3.62771272139e-06, 3.52143745697e-06, 1.37905454094e-06
1515575711522845029, 0.274265050888, 0.00911251274512, -3.58726639698e-06, 0.145307620499, 5.63250359464e-06, 4.1761898304e-06, 1.98339037087e-06
1515575711531831026, 0.283251047134, 0.00869222547836, -3.63619456384e-06, 0.146201464251, 5.40358176275e-06, 4.74626065278e-06, 1.95405477895e-06
1515575711536042928, 0.287491083145, 0.00826790676941, -3.66468230648e-06, 0.146972182122, 5.17111485688e-06, 5.24199946333e-06, 1.91856081013e-06
1515575711543617010, 0.295047998428, 0.00785904575339, -3.67927838844e-06, 0.147637738486, 4.94580977567e-06, 5.67171447546e-06, 1.88064292291e-06
1515575711549129962, 0.300552129745, 0.00682634814842, -3.19581231648e-06, 0.128237782853, 4.2959184186e-06, 4.92643747441e-06, 1.63352189789e-06
1515575711561383008, 0.312839984894, 0.00880699348661, -4.0571945567e-06, 0.150620050897, 5.67441494681e-06, 6.50023094889e-06, 2.12884705845e-06
1515575711569050073, 0.320497989655, 0.00822427161707, -3.97637195123e-06, 0.150685216797, 5.34239502606e-06, 6.74369671327e-06, 2.04835128763e-06
1515575711572948932, 0.324370145798, 0.0076079549954, -3.87592657184e-06, 0.150731858843, 4.98808363979e-06, 6.94718067762e-06, 1.95836943491e-06
1515575711573894023, 0.325312137604, 0.0070045438012, -3.76929043861e-06, 0.150766168237, 4.63808927297e-06, 7.11745812565e-06, 1.86710254998e-06
1515575711583681106, 0.335102081299, 0.0064095428343, -3.65579929249e-06, 0.150789458519, 4.28824072687e-06, 7.25713822458e-06, 1.77331978625e-06
1515575711602864027, 0.354354143143, 0.00578282900018, -3.52501142694e-06, 0.150799595095, 3.91318133062e-06, 7.36600283058e-06, 1.66934231686e-06
1515575711604835033, 0.3562541008, 0.00820020106841, -4.01168893612e-06, 0.149601988215, 5.67830232523e-06, 7.44586599843e-06, 2.1609102759e-06
1515575711608082056, 0.359505176544, 0.00712267483058, -3.48454331486e-06, 0.12994392542, 4.93215967693e-06, 6.46746119887e-06, 1.87696144337e-06
1515575711611782073, 0.363203048706, 0.00686720548495, -3.72983885617e-06, 0.152168474674, 4.88134707799e-06, 7.6781991355e-06, 1.94935966996e-06
1515575711614257097, 0.365691184998, 0.00737513743606, -3.80622144078e-06, 0.151353895839, 5.32880055191e-06, 7.68423434128e-06, 2.06890585809e-06
1515575711614842891, 0.366260051727, 0.00671330221566, -3.63449382523e-06, 0.151043676703, 4.91478312609e-06, 7.68023424713e-06, 1.95090632576e-06
1515575711616631984, 0.368057012558, 0.00608738836806, -3.47012405597e-06, 0.150770321187, 4.51982245519e-06, 7.66996783552e-06, 1.83751248728e-06
1515575711641372919, 0.392813205719, 0.00528749082509, -3.01414136876e-06, 0.130958736616, 3.92590686151e-06, 6.66211551359e-06, 1.59605890573e-06
1515575711643011093, 0.394441127777, 0.00734727480091, -3.71549082642e-06, 0.151986383962, 5.62297602291e-06, 7.76985078887e-06, 2.14344753841e-06
1515575711646020889, 0.397457122803, 0.00679467137188, -3.56219040209e-06, 0.151467017563, 5.26470628649e-06, 7.72798135706e-06, 2.04061816176e-06
1515575711648478031, 0.399898052216, 0.00621668580531, -3.39972002329e-06, 0.151009248097, 4.882281185e-06, 7.67800223089e-06, 1.92960983232e-06
1515575711652295112, 0.403720140457, 0.00561587849344, -3.22907976936e-06, 0.150604916941, 4.47743377787e-06, 7.62081594774e-06, 1.81096891083e-06
1515575711660712957, 0.4121530056, 0.00500195124693, -3.05346911742e-06, 0.150247425181, 4.05560504428e-06, 7.55817173836e-06, 1.68621627076e-06
1515575711671514034, 0.422955989838, 0.0043568729808, -2.86781311172e-06, 0.149929221414, 3.60038470009e-06, 7.48783495252e-06, 1.55004390725e-06
1515575711675043106, 0.426480054855, 0.00365622504273, -2.66500639084e-06, 0.149643161397, 3.09179327051e-06, 7.4066940785e-06, 1.39616371192e-06
1515575711685184955, 0.436637163162, 0.00317578823611, -2.31481811056e-06, 0.129979688347, 2.68552416282e-06, 6.43343656509e-06, 1.21270442606e-06
1515575711696259975, 0.447688102722, 0.00219214002405, -2.26709988057e-06, 0.151708670857, 2.01037188863e-06, 7.34932201873e-06, 1.07380735726e-06
1515575711701322078, 0.452744007111, 0.00158843848503, -2.08824257803e-06, 0.151175856901, 1.55851834949e-06, 7.25958669945e-06, 9.34551212755e-07
1515575711704741001, 0.456168174744, 0.00553559352188, -2.92911124113e-06, 0.149048302255, 4.86937663855e-06, 7.18286290124e-06, 1.86220787384e-06
1515575711717895030, 0.469318151474, 0.00505958238395, -2.79045867536e-06, 0.14865826277, 4.51993596252e-06, 7.11385903851e-06, 1.76119622416e-06
1515575711726037025, 0.477473020554, 0.00456355970493, -2.64574579657e-06, 0.148315232581, 4.14468246e-06, 7.04214414815e-06, 1.65164119727e-06
1515575711734687089, 0.486118078232, 0.00398623346504, -2.47696557513e-06, 0.148009742226, 3.69074289634e-06, 6.95897396197e-06, 1.51749047385e-06
1515575711739490032, 0.490940093994, 0.00331772497517, -2.28150593244e-06, 0.147735784901, 3.14882563241e-06, 6.86297921271e-06, 1.3558537497e-06
1515575711746351957, 0.497774124146, 0.00676822996824, -3.0389149001e-06, 0.145914806249, 6.2937972474e-06, 6.75991861965e-06, 2.18614474564e-06
1515575711752644062, 0.504065990448, 0.00604312881752, -2.83008702762e-06, 0.145711947348, 5.69973195391e-06, 6.65729082461e-06, 2.01799696979e-06
1515575711767819881, 0.519263982773, 0.00532272984052, -2.62311739921e-06, 0.145532639919, 5.09614940475e-06, 6.55574678543e-06, 1.84592092637e-06
1515575711773449897, 0.52489900589, 0.00459006431174, -2.41285922307e-06, 0.145373216725, 4.46682601493e-06, 6.45300093838e-06, 1.66511164604e-06
1515575711776701927, 0.528124094009, 0.00383578812236, -2.19648004514e-06, 0.145230677073, 3.80275532725e-06, 6.34781990128e-06, 1.47291866535e-06
1515575711785312891, 0.536738157272, 0.00542291127631, -2.54490956377e-06, 0.144222715405, 5.39004097681e-06, 6.24086308598e-06, 1.87991716178e-06
1515575711793009042, 0.544443130493, 0.00464986093991, -2.32467925059e-06, 0.144116962242, 4.69098213377e-06, 6.13462542631e-06, 1.68252850104e-06
