time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515578564514072895, 0.0263910293579, 0.2, -5.63899731585e-17, 4.16005921117e-20, -5.31209891757e-16, 4.27524705703e-20, 1.12684303156e-16, 3.7410552398e-20, 5.41074382701e-05, 0.359946395694, 0.278379992295, 5.32433726959e-05, -0.638326388897, -3.26910917785e-05
1515578564528920888, 0.0412440299988, 0.2, 7.24567616918e-06, -8.85716462875e-07, -1.21947830724e-08, 1.95959984853e-10, 3.21881216376e-11, -9.10224464462e-10, 5.12849969156e-05, 0.359926761401, 0.278393536112, 5.32424954889e-05, -0.638320298149, -3.55135857271e-05
1515578564539700031, 0.052029132843, 0.2, 1.07242808694e-05, -1.31094550672e-06, -1.71540432225e-08, 2.92534239366e-10, 4.80439962215e-11, -1.35858031283e-09, 4.99299869982e-05, 0.359917334523, 0.27840003879, 5.32420718749e-05, -0.638317373818, -3.68686315457e-05
1515578564546256065, 0.0586099624634, 0.2, 1.73909516089e-05, -2.12635853496e-06, -8.05305282723e-05, 4.80052649803e-10, 7.90589155671e-11, -2.23621522483e-09, 4.73316987582e-05, 0.359957077271, 0.278383044607, 5.3256822755e-05, -0.638340122132, -3.94826292715e-05
1515578564566265106, 0.0785870552063, 0.2, 1.73909516089e-05, -2.12635853496e-06, -8.05305282723e-05, 4.80052649803e-10, 7.90589155671e-11, -2.23621522483e-09, 4.7331698758e-05, 0.359957077271, 0.278383044607, 5.3256822755e-05, -0.638340122132, -3.94826292717e-05
1515578564572710990, 0.0850360393524, 0.2, 2.26016174952e-05, -3.08198522132e-06, -0.00213711601223, -2.2593168278e-10, 1.15925110907e-10, -3.60473061407e-09, 4.42851940289e-05, 0.36142087574, 0.277639204305, 5.36563154994e-05, -0.639060079986, -4.29309745418e-05
1515578564599036931, 0.11137509346, 0.2, 2.26016174952e-05, -3.08198522132e-06, -0.00213711601223, -2.2593168278e-10, 1.15925110907e-10, -3.60473061407e-09, 4.42851913603e-05, 0.36142087574, 0.277639204305, 5.3656315499e-05, -0.639060079986, -4.29309772101e-05
1515578564611568927, 0.123908996582, 0.2, -4.43128419902e-05, -3.91066830454e-06, -0.0115355586261, -2.64482032586e-08, 1.52095569866e-10, -1.36908291023e-08, 4.15997956593e-05, 0.368413682371, 0.27402732023, 5.55635264163e-05, -0.642441002201, -4.75256211684e-05
1515578564646989107, 0.159310102463, 0.2, -0.000276551687985, -4.07597452678e-06, -0.0232664856644, -1.12302862263e-07, 1.73119599186e-10, -4.29994424759e-08, 4.09261262036e-05, 0.377826228442, 0.26906104251, 5.81769883325e-05, -0.646887270372, -5.08028016117e-05
1515578564702548027, 0.214885950089, 0.2, -0.000870990616531, -3.8240162016e-06, -0.040463398749, -3.47041561799e-07, 2.02780313787e-10, -1.19413684615e-07, 4.13375190326e-05, 0.393489908328, 0.260610138785, 6.27076927323e-05, -0.654100046374, -5.48822968212e-05
1515578564711694002, 0.224018096924, 0.2, -0.00125060662107, -3.54746568567e-06, -0.048675646054, -5.12310012114e-07, 2.19024101599e-10, -1.71429697278e-07, 4.19410414789e-05, 0.402082766153, 0.255905587201, 6.53212498405e-05, -0.657988352559, -5.6860597689e-05
1515578564722390890, 0.234747171402, 0.2, -0.00125060662107, -3.54746568567e-06, -0.048675646054, -5.12310012114e-07, 2.19024101599e-10, -1.71429697278e-07, 4.19271906993e-05, 0.402082766154, 0.255905587202, 6.53212475206e-05, -0.657988352559, -5.68744469413e-05
