time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515490614437634944, 0.0161819458008, 0.2, -7.92728608247e-17, 4.6888014118e-21, 4.08622993659e-17, -3.93597797884e-20, -9.16271908222e-17, -2.49403682653e-20, 5.41317345811e-05, 0.360256623244, 0.278303643361, 5.33213580673e-05, -0.638560267511, -3.27553962366e-05
1515490614453445911, 0.0319941043854, 0.2, 5.58060728482e-06, -8.11648621133e-07, -8.19362289883e-09, 5.96037548068e-10, 2.81628533332e-11, -8.63172862698e-10, 5.15440542704e-05, 0.360241496383, 0.278314074779, 5.33202150953e-05, -0.63855557182, -3.53431575957e-05
1515490614460513114, 0.039088010788, 0.2, 1.07686292218e-05, -1.56621562089e-06, -1.44213720179e-08, 1.16833825323e-09, 5.51991272042e-11, -1.69182514454e-09, 4.91384294171e-05, 0.360227432772, 0.278323772945, 5.33191354403e-05, -0.638551206145, -3.77488797278e-05
1515490614467485904, 0.04603099823, 0.2, 1.32177424648e-05, -1.92243727066e-06, -8.58635403318e-06, 1.44336128405e-09, 6.81919243689e-11, -2.09007804921e-09, 4.80027863816e-05, 0.360226951254, 0.278325214551, 5.33202810081e-05, -0.638552166124, -3.88862406693e-05
1515490614490699052, 0.0693199634552, 0.2, 1.95953745742e-05, -2.99438566146e-06, -0.00131700025428, 1.9195757445e-09, 1.07565471586e-10, -3.4243719123e-09, 4.45849569758e-05, 0.361150249248, 0.277857801565, 5.3573241631e-05, -0.639008050792, -4.25596250445e-05
1515490614506114959, 0.0846590995789, 0.2, 1.83473323411e-05, -3.16887214416e-06, -0.00245283472222, 1.18111476209e-09, 1.14057477943e-10, -3.93029648429e-09, 4.40274133696e-05, 0.361970969263, 0.277438611703, 5.37957258946e-05, -0.639409580881, -4.33405753461e-05
1515490614516895055, 0.0954320430756, 0.2, 7.7375333558e-06, -3.30492941134e-06, -0.00511855775707, -2.83028682857e-09, 1.19656094298e-10, -5.53455576184e-09, 4.35874619749e-05, 0.36392216357, 0.276437048523, 5.43252186372e-05, -0.640359211943, -4.43113114981e-05
1515490614530972003, 0.109507083893, 0.2, -2.94493405664e-05, -3.51225414956e-06, -0.00967806812588, -1.64991899297e-08, 1.29344446422e-10, -1.05921064748e-08, 4.29054236039e-05, 0.367331518055, 0.274673685557, 5.52557132826e-05, -0.642005203356, -4.59245657582e-05
1515490614557167053, 0.135703086853, 0.2, -0.000100328401399, -3.62837678329e-06, -0.0148394269, -4.23365720536e-08, 1.37448234807e-10, -1.96537680429e-08, 4.24953162247e-05, 0.371315688624, 0.27259286452, 5.63521652607e-05, -0.643908552801, -4.74295365611e-05
1515490614570986032, 0.149530887604, 0.2, -0.000269000615943, -3.66584982533e-06, -0.0229918128587, -1.04752759659e-07, 1.4799916346e-10, -4.08457992439e-08, 4.227986673e-05, 0.377916735423, 0.269104475241, 5.81951784004e-05, -0.647021210219, -4.9480549208e-05
