time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1515490063334192037, 0.0779058933258, 0.2, -9.15315505888e-17, -2.7933090678e-21, 4.08622993659e-17, -1.7640089267e-20, 1.05285559566e-17, -2.49403682653e-20, 5.41745202258e-05, 0.360537391978, 0.278229288502, 5.34144308703e-05, -0.638766681385, -3.28284982994e-05
1515490063398030042, 0.141742944717, 0.2, 1.27859159885e-05, -3.04833675792e-09, -1.40859581451e-08, 3.29677898911e-09, 6.49960952576e-13, -2.1345676092e-09, 5.41653470199e-05, 0.360502724078, 0.278253189043, 5.34108101117e-05, -0.638755914025, -3.28379056614e-05
1515490063433872938, 0.177592039108, 0.2, -3.42655780093e-05, -4.0590183764e-09, -0.00971168228388, -1.42832669685e-08, 1.67045513422e-13, -1.01221959762e-08, 5.41562956008e-05, 0.367654086782, 0.274576302986, 5.53594662228e-05, -0.642230390589, -3.48008253564e-05
1515490063459381103, 0.203090906143, 0.2, -9.23927972505e-05, -3.41631342104e-09, -0.0139906908373, -3.53707316493e-08, -7.28950262746e-13, -1.75326729812e-08, 5.41508723335e-05, 0.370953262086, 0.272854319208, 5.62675953217e-05, -0.643807582075, -3.57131682586e-05
1515490063472496986, 0.2162129879, 0.2, -0.000273300656508, -9.35773316008e-10, -0.0224502845542, -1.02014133846e-07, -3.62031981303e-12, -4.01867714324e-08, 5.41345210519e-05, 0.377803810349, 0.269233654161, 5.81756475326e-05, -0.64703746521, -3.76295045344e-05
1515490063508388996, 0.252117872238, 0.2, -0.000317065113658, -2.94860141247e-10, -0.0240292581239, -1.18393856857e-07, -4.33499047201e-12, -4.56712738052e-08, 5.41278240716e-05, 0.379138317863, 0.268521777075, 5.85511512977e-05, -0.647660095621, -3.80093094193e-05
1515490063530472993, 0.274250030518, 0.2, -0.000798148646377, 7.97611624763e-09, -0.0381127620431, -3.07326696773e-07, -1.26353845519e-11, -1.07168680483e-07, 5.40784465135e-05, 0.391880485723, 0.26165541549, 6.2233389525e-05, -0.653535901735, -4.17093430135e-05
1515490063549902915, 0.293637990952, 0.2, -0.00102411375177, 1.25137455051e-08, -0.0436213860537, -4.03131636231e-07, -1.6854079672e-11, -1.37580215641e-07, 5.40380762869e-05, 0.397364001863, 0.258670367038, 6.38820857157e-05, -0.656034369352, -4.33808477625e-05
1515490063555666923, 0.299396038055, 0.2, -0.00138696048166, 2.06930056716e-08, -0.0514602577318, -5.68528522194e-07, -2.41438061402e-11, -1.89204963451e-07, 5.39794010232e-05, 0.405847160188, 0.254021984706, 6.65185276289e-05, -0.659869145229, -4.60439702936e-05
1515490063559345960, 0.303077936172, 0.2, -0.00138696048166, 2.06930056716e-08, -0.0514602577318, -5.68528522194e-07, -2.41438061402e-11, -1.89204963451e-07, 5.39647397239e-05, 0.405847160188, 0.254021984707, 6.65185251625e-05, -0.659869145229, -4.60586299601e-05
1515490063581573963, 0.325329065323, 0.2, -0.001650714981, 2.72139524056e-08, -0.0563220242488, -6.97699042965e-07, -2.98391553659e-11, -2.28862303848e-07, 5.3921825468e-05, 0.411655545855, 0.25081598439, 6.83835567324e-05, -0.662471530497, -4.79402664768e-05
1515490063625118970, 0.368844032288, 0.2, -0.00191847934686, 3.44378413027e-08, -0.0608511888949, -8.38295790867e-07, -3.60444638456e-11, -2.71459394889e-07, 5.3860241729e-05, 0.417527130749, 0.247561392676, 7.03270061239e-05, -0.665088523591, -4.99158143252e-05
1515490063648180961, 0.392001867294, 0.2, -0.00258863068104, 5.82169258324e-08, -0.0723309230624, -1.26893494668e-06, -5.50769042756e-11, -3.99153647248e-07, 5.3682240525e-05, 0.434950227906, 0.23787331436, 7.65489857305e-05, -0.672823542158, -5.62231514157e-05
1515490063669696092, 0.413418054581, 0.2, -0.00287030121193, 7.16464177911e-08, -0.0769240557267, -1.49981482776e-06, -6.53009066239e-11, -4.6637165589e-07, 5.35331330947e-05, 0.443564216136, 0.233054561242, 7.98921808681e-05, -0.676618777119, -5.96644181106e-05
1515490063683156013, 0.426918029785, 0.2, -0.00305727169932, 8.14783833765e-08, -0.0795989075428, -1.66948306139e-06, -7.28230466679e-11, -5.15269564499e-07, 5.34305699842e-05, 0.449313292265, 0.229820377496, 8.22200292207e-05, -0.679133669398, -6.20565699666e-05
1515490063697777986, 0.441489934921, 0.2, -0.00305727169932, 8.14783833765e-08, -0.0795989075428, -1.66948306139e-06, -7.28230466679e-11, -5.15269564499e-07, 5.34073014776e-05, 0.449313292265, 0.229820377497, 8.22200250849e-05, -0.679133669398, -6.20798355582e-05
1515490063737849950, 0.481570005417, 0.2, -0.00340845105425, 1.02680305696e-07, -0.0841166584809, -2.03612549254e-06, -8.91196762626e-11, -6.19491000944e-07, 5.3247879383e-05, 0.460750499953, 0.22334729681, 8.71091671235e-05, -0.684097796185, -6.70445132711e-05
1515490063799031019, 0.542749881744, 0.2, -0.00375414126582, 1.34918496975e-07, -0.089157475179, -2.56718150544e-06, -1.12865135609e-10, -7.67653223147e-07, 5.29522652627e-05, 0.477339096916, 0.213878307992, 9.49644502304e-05, -0.691217403984, -7.50747427009e-05
1515490063831644058, 0.575427055359, 0.2, -0.00410324374407, 1.83863453667e-07, -0.0935121825507, -3.36413350929e-06, -1.48886322572e-10, -9.85478341737e-07, 5.24976388266e-05, 0.498973069893, 0.201279880018, 0.000106659082915, -0.700252948476, -8.70421376821e-05
