time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1516609041886269092, 0.00260496139526, -0.000237051012553, 2.39528360848e-05, 1.07938950651e-06, 1.04373938925e-09, -1.32189811644e-09, 3.85663981336e-08
1516609041893712997, 0.0100681781769, -0.000229351531296, 2.31744764887e-05, 9.38146942395e-07, 1.02379515943e-09, -1.29971764376e-09, 3.79197979399e-08
1516609041901779890, 0.0181210041046, -0.00022180358981, 2.24114401686e-05, 8.15301673089e-07, 1.00424269536e-09, -1.27768135445e-09, 3.72771725531e-08
1516609041909982919, 0.0263440608978, -0.000214413096861, 2.16643259645e-05, 7.08451404175e-07, 9.85073464192e-10, -1.25582617896e-09, 3.66392625974e-08
1516609041917094945, 0.0334320068359, -0.000207191565441, 2.09356512683e-05, 6.2174769001e-07, 9.66437169818e-10, -1.23414528792e-09, 3.60074424264e-08
1516609041924907922, 0.0412621498108, -0.00020002489038, 2.02113476886e-05, 0.000109133481111, 9.47510317348e-10, -1.21172397094e-09, 3.53534923041e-08
1516609041933883905, 0.0502281188965, -0.000192102193857, 1.94105916404e-05, 0.000970105945521, 9.24806977799e-10, -1.18231015429e-09, 3.44961187217e-08
1516609041940557003, 0.0568950176239, -0.000181465084604, 1.8335927407e-05, 0.00406191596219, 8.89788789593e-10, -1.13122449429e-09, 3.30089274271e-08
1516609041950053930, 0.0664010047913, -0.000166243855996, 1.67986153094e-05, 0.0107600311657, 8.33936816471e-10, -1.04467579726e-09, 3.04902488945e-08
1516609041956986904, 0.0733230113983, -0.000146949141494, 1.4850095383e-05, 0.0206636905258, 7.58030759794e-10, -9.26554361014e-10, 2.70532256485e-08
1516609041964989900, 0.0813319683075, -0.000126569585003, 1.2791787062e-05, 0.0315408205008, 6.72241127056e-10, -7.99165858489e-10, 2.33437971051e-08
1516609041974699020, 0.0910511016846, 7.44437896711e-06, 1.08944496411e-05, 0.0412169634597, 6.61748718172e-08, -6.8957209387e-10, 4.29708574631e-08
1516609041981028079, 0.0973651409149, 4.56526074166e-05, 9.26589343488e-06, 0.0491449646356, 7.8662650905e-08, -5.93217780454e-10, 4.45276516098e-08
1516609041988869905, 0.1052069664, 7.81156285127e-05, 7.82831909707e-06, 0.0557727969911, 8.89632133493e-08, -5.09850522912e-10, 4.56974240285e-08
1516609041997970104, 0.114320993423, 0.000106252008969, 6.51802560406e-06, 0.0616018333123, 9.75247791488e-08, -4.3467809907e-10, 4.64985758186e-08
1516609042006474018, 0.122860193253, 0.000128912471987, 5.31954857127e-06, 0.0667703677327, 1.03611473063e-07, -3.66415592312e-10, 4.66380629295e-08
1516609042013648033, 0.129990100861, 0.000742242878524, 4.14435498658e-06, 0.0710673639027, 4.47906180987e-07, -3.35730276912e-10, 1.62692259071e-07
1516609042021697044, 0.138035058975, 0.000776973170053, 3.15279943443e-06, 0.0749323835704, 4.62249545064e-07, -2.81884626752e-10, 1.66025259993e-07
1516609042028093099, 0.144443035126, 0.000792692146351, 2.25286160655e-06, 0.0782824806466, 4.66373262024e-07, -2.32809882483e-10, 1.66005323388e-07
1516609042039644956, 0.156007051468, 0.00078856211239, 1.44107397392e-06, 0.0812067175935, 4.59801793935e-07, -1.87937998497e-10, 1.62454292413e-07
1516609042046238899, 0.162593126297, 0.000764354772667, 7.15447632762e-07, 0.0837600385612, 4.42406928471e-07, -1.46941292467e-10, 1.55319646861e-07
1516609042054441928, 0.170798063278, 0.000720252837887, 7.04491706907e-08, 0.0859841391519, 4.14268631743e-07, -1.09427022998e-10, 1.44617890575e-07
1516609042061866044, 0.178207159042, 0.00182346243195, -6.72367809347e-07, 0.087518642817, 1.0535902349e-06, -1.35581990079e-10, 3.54333836089e-07
1516609042068324089, 0.184673070908, 0.00176344257526, -1.18130632829e-06, 0.0892021177473, 1.01832237866e-06, -1.04830255587e-10, 3.41725946574e-07
1516609042076867103, 0.193212985992, 0.00168221256897, -1.62869510693e-06, 0.090674263359, 9.71506091743e-07, -7.61901652879e-11, 3.25340494229e-07
1516609042086218118, 0.202569007874, 0.00158078843264, -2.01909150114e-06, 0.0919628301639, 9.13668987023e-07, -4.94399521322e-11, 3.05342285932e-07
1516609042093854904, 0.210209131241, 0.0014602339547, -2.35700500589e-06, 0.0930917275615, 8.45349616756e-07, -2.43192133098e-11, 2.8189843225e-07
1516609042102180004, 0.21854019165, 0.00248228547708, -2.81759875866e-06, 0.0936719463935, 1.45872086199e-06, -6.17174089612e-11, 4.76891343589e-07
1516609042108997106, 0.225352048874, 0.00257869482196, -3.10050685143e-06, 0.0944534293697, 1.52420938801e-06, -5.2668536199e-11, 4.96060771347e-07
1516609042117527008, 0.23387503624, 0.00266348790422, -3.34366130446e-06, 0.0951297296843, 1.58457794484e-06, -4.49854598017e-11, 5.13530551892e-07
1516609042125524997, 0.241868019104, 0.00248928495398, -3.51358516057e-06, 0.095804253782, 1.4884288241e-06, -2.52785570254e-11, 4.82071776573e-07
1516609042134598970, 0.250957012177, 0.00229993833369, -3.64942357529e-06, 0.0964013463782, 1.38360978734e-06, -6.3052341126e-12, 4.47794379838e-07
1516609042141711950, 0.258068084717, 0.0020966285156, -3.75416582879e-06, 0.0969313280087, 1.27065730505e-06, 1.20301546502e-11, 4.10853715539e-07
1516609042149390935, 0.265733003616, 0.00188047900485, -3.83058284229e-06, 0.0974031479334, 1.15006809942e-06, 2.98353564077e-11, 3.71391844151e-07
1516609042158473014, 0.274816989899, 0.00165255638266, -3.88124599956e-06, 0.097824545598, 1.02230065581e-06, 4.72035188714e-11, 3.2953814941e-07
1516609042167007923, 0.283392190933, 0.00269473092878, -4.10020438488e-06, 0.0977433811236, 1.68644695261e-06, -5.3695936586e-12, 5.36905642621e-07
1516609042173305988, 0.289644002914, 0.00245087588503, -4.107231642e-06, 0.0980832250677, 1.55012554564e-06, 1.08595354931e-11, 4.93360678651e-07
1516609042181634902, 0.29797410965, 0.00219769925173, -4.09513873108e-06, 0.0983903863317, 1.40759790753e-06, 2.68812749837e-11, 4.47734643301e-07
1516609042187896966, 0.304248094559, 0.00193610952801, -4.06585132026e-06, 0.098669195367, 1.25922314677e-06, 4.27168855843e-11, 4.00121761046e-07
1516609042197458982, 0.313800096512, 0.00166695651743, -4.02115495641e-06, 0.0989234009867, 1.10532781817e-06, 5.84373660573e-11, 3.50606180665e-07
1516609042204862117, 0.321218967438, 0.00297261924674, -4.20408190799e-06, 0.0985861193363, 1.97164277084e-06, -1.45601863899e-11, 6.18409836124e-07
1516609042212599039, 0.328941106796, 0.00269434295454, -4.13426125587e-06, 0.0988015610319, 1.81238029459e-06, 4.68070027182e-13, 5.68646891095e-07
1516609042220823049, 0.337176084518, 0.00241047154645, -4.0536057464e-06, 0.099001024665, 1.64830664976e-06, 1.54884993719e-11, 5.17201316847e-07
1516609042230191946, 0.346534967422, 0.00212167583925, -3.96342577549e-06, 0.0991866000891, 1.47965951477e-06, 3.05285241531e-11, 4.64128348117e-07
1516609042238029956, 0.354384183884, 0.0018285745011, -3.86492841991e-06, 0.099360096205, 1.30665209194e-06, 4.56221171952e-11, 4.09476187125e-07
1516609042245537042, 0.361879110336, 0.00153173675956, -3.75922357109e-06, 0.0995230787383, 1.12947519414e-06, 6.07951466947e-11, 3.53286670687e-07
1516609042253221988, 0.369568109512, 0.00284102961233, -3.89985194882e-06, 0.099097392976, 2.04241170094e-06, -1.8032242366e-11, 6.34314791648e-07
1516609042261713027, 0.378059148788, 0.00281207387756, -3.82733205129e-06, 0.0991465699812, 2.05047332944e-06, -1.93072224874e-11, 6.36023583067e-07
1516609042268894910, 0.385240077972, 0.0027861976525, -3.75297440051e-06, 0.0991876613291, 2.06051334721e-06, -2.09388062444e-11, 6.38403813443e-07
1516609042278316020, 0.39465713501, 0.00249375529789, -3.63405566681e-06, 0.0993195874905, 1.88184098445e-06, -6.61665167101e-12, 5.83520611215e-07
