time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1516610717839142084, 0.0106520652771, 0.1, -8.2541844777e-17, 7.35740863827e-20, -4.49485293025e-16, 2.4830005918e-20, -5.00250185636e-16, 0.0, 2.7036061632e-05, 0.179913512308, 0.139193323427, 2.65980188312e-05, -0.319106836188, -1.63301046107e-05
1516610717840121984, 0.0116300582886, 0.1, 5.3832882476e-06, -5.02221085427e-07, -1.7309608457e-08, -1.23137716634e-10, 1.79010775126e-11, -5.10997043833e-10, 2.54361126034e-05, 0.179899348658, 0.139203892674, 2.65976902005e-05, -0.319103241632, -1.79300782898e-05
1516610717851980924, 0.0234990119934, 0.1, 1.0590086342e-05, -9.87973090899e-07, -3.23868339385e-08, -2.44183564464e-10, 3.55023674929e-11, -1.01342039725e-09, 2.38886643441e-05, 0.17988564887, 0.139214115779, 2.65973743323e-05, -0.3190997648, -1.94775594031e-05
1516610717857253074, 0.0287690162659, 0.1, 1.56234458869e-05, -1.45754060576e-06, -4.5522214241e-08, -3.63143641399e-10, 5.28027473318e-11, -1.50728267376e-09, 2.23928067595e-05, 0.179872405005, 0.139223998675, 2.65970709959e-05, -0.319096403688, -2.09734577753e-05
1516610717866297960, 0.0378248691559, 0.1, 2.04846622189e-05, -1.9110443124e-06, -5.69677453343e-08, -4.80003330429e-10, 6.9799653199e-11, -1.99251214262e-09, 2.09481520674e-05, 0.179859613734, 0.139233543856, 2.65967800863e-05, -0.319093157458, -2.24181609996e-05
1516610717872929096, 0.0444579124451, 0.1, 2.51722004602e-05, -2.34834373632e-06, -5.55749022016e-06, -5.94602537217e-10, 8.64695735066e-11, -2.46838302386e-09, 1.95551446369e-05, 0.179849249751, 0.139241744026, 2.65970316834e-05, -0.31909099351, -2.38117561365e-05
1516610717880508899, 0.052031993866, 0.1, 2.96452445046e-05, -2.76577645556e-06, -5.16387829862e-05, -7.06174615567e-10, 1.02615099279e-10, -2.92949777769e-09, 1.82254474423e-05, 0.179854015347, 0.139242100627, 2.66012169154e-05, -0.319096115578, -2.5145979588e-05
1516610717888676881, 0.0601949691772, 0.1, 3.37516715562e-05, -3.15158541572e-06, -0.000230624157551, -8.20270238179e-10, 1.17684479904e-10, -3.36335825619e-09, 1.69964952828e-05, 0.179907451113, 0.139217424965, 2.66182765039e-05, -0.319124875562, -2.63923573999e-05
1516610717898206949, 0.0697309970856, 0.1, 3.71495995944e-05, -3.48931466279e-06, -0.000664125981082, -9.90619826536e-10, 1.30936168825e-10, -3.76935096253e-09, 1.59206167297e-05, 0.180054136804, 0.139144771648, 2.66600920656e-05, -0.319198907829, -2.75104624629e-05
1516610717906393051, 0.0779559612274, 0.1, 3.92656015326e-05, -3.77011324612e-06, -0.00141592753155, -1.38449265431e-09, 1.41991983998e-10, -4.19581351205e-09, 1.50257500485e-05, 0.180318582053, 0.139011245666, 2.6733209923e-05, -0.319329827007, -2.84788939066e-05
1516610717912822008, 0.0843398571014, 0.1, 3.94437835347e-05, -3.9991208149e-06, -0.00244760757555, -2.2563299317e-09, 1.51105804606e-10, -4.7376500341e-09, 1.42951435626e-05, 0.180688931154, 0.1388224031, 2.6834502607e-05, -0.319511333466, -2.93112318273e-05
1516610717922106981, 0.0936250686646, 0.1, 3.71844315649e-05, -4.18779081205e-06, -0.00367318645916, -3.83208547807e-09, 1.58817073564e-10, -5.48645373912e-09, 1.36919753733e-05, 0.181135912361, 0.138592774545, 2.69562056253e-05, -0.319728686056, -3.00364823769e-05
1516610717929691076, 0.101217031479, 0.1, 3.21036194245e-05, -4.34364204403e-06, -0.00503356971969, -6.28188478552e-09, 1.65490264509e-10, -6.5089620058e-09, 1.31920353472e-05, 0.181639645539, 0.138332187036, 2.70930571999e-05, -0.319971831669, -3.06735559946e-05
1516610717936717033, 0.108247995377, 0.1, 2.37538730134e-05, -4.4689002452e-06, -0.0065102301984, -9.77862443265e-09, 1.712445685e-10, -7.86573043395e-09, 1.27879671346e-05, 0.182195069321, 0.138042868977, 2.72437570902e-05, -0.320237937346, -3.12284793666e-05
1516610717944614887, 0.116136074066, 0.1, 1.16547660209e-05, -4.5648667811e-06, -0.00809672502377, -1.45058048015e-08, 1.76143159464e-10, -9.61861184124e-09, 1.24753432924e-05, 0.182801660247, 0.137724704963, 2.74082361916e-05, -0.32052636422, -3.17055825727e-05
1516610717952783107, 0.124300003052, 0.1, -4.54344748011e-06, -4.63424962144e-06, -0.00977972022187, -2.06096126914e-08, 1.80297759206e-10, -1.18169900639e-08, 1.22453126078e-05, 0.183456155231, 0.137379059676, 2.75857179285e-05, -0.320835213887, -3.21129154957e-05
1516610717960760116, 0.13227891922, 0.1, -2.49853965545e-05, -4.68016032808e-06, -0.0115414343432, -2.8168808492e-08, 1.83835115088e-10, -1.44868448757e-08, 1.20878409399e-05, 0.184153198027, 0.137008501995, 2.77748944659e-05, -0.321161698978, -3.2459187812e-05
1516610717969336032, 0.140856027603, 0.1, -4.96396071544e-05, -4.70489328052e-06, -0.0133667439184, -3.7200506063e-08, 1.86848095213e-10, -1.7631893494e-08, 1.19955933075e-05, 0.184887967902, 0.136615443944, 2.79746363475e-05, -0.321503410784, -3.27505973983e-05
1516610717976242065, 0.147760868073, 0.1, -7.83169831964e-05, -4.71006480727e-06, -0.0152443763636, -4.76677167262e-08, 1.89395911249e-10, -2.12366229683e-08, 1.19634815415e-05, 0.185656663497, 0.136201880138, 2.8184129793e-05, -0.321858542559, -3.29914194923e-05
1516610717988071918, 0.159604072571, 0.1, -0.000110668018802, -4.69724202903e-06, -0.0171646452249, -5.94808240112e-08, 1.91525281e-10, -2.52678024326e-08, 1.19866601929e-05, 0.186455667388, 0.135769818155, 2.84026511232e-05, -0.322225484459, -3.31857848052e-05
1516610717993570089, 0.165109872818, 0.1, -0.000146284125143, -4.66816224435e-06, -0.0191181838508, -7.2533507049e-08, 1.93283013744e-10, -2.96872743878e-08, 1.20597742505e-05, 0.187281334155, 0.135321325186, 2.86294761817e-05, -0.322602658252, -3.33383358541e-05
1516610718001065015, 0.172590970993, 0.1, -0.000184879953054, -4.62462266388e-06, -0.0210961857184, -8.67657988536e-08, 1.94720786103e-10, -3.44731770335e-08, 1.21772144666e-05, 0.188130542589, 0.134858129836, 2.88639787296e-05, -0.322988671337, -3.34540608011e-05
1516610718010555028, 0.182075977325, 0.1, -0.00022631444806, -4.56834457034e-06, -0.0230908040392, -1.02170606559e-07, 1.95890294612e-10, -3.96216393088e-08, 1.23335370453e-05, 0.189000889669, 0.134381507367, 2.91056802949e-05, -0.323382395951, -3.35379225781e-05
1516610718017702102, 0.189224004745, 0.1, -0.00027041463902, -4.50089240465e-06, -0.0250951266725, -1.1873103494e-07, 1.96836085572e-10, -4.51254798708e-08, 1.25238135306e-05, 0.189890212532, 0.133892635166, 2.93541714843e-05, -0.323782846619, -3.35944394961e-05
1516610718024883031, 0.196402072906, 0.1, -0.00031688043573, -4.42365899667e-06, -0.0271029595687, -1.36386157247e-07, 1.97591935529e-10, -5.09629772016e-08, 1.27437305747e-05, 0.190796251527, 0.133392826307, 2.96090465637e-05, -0.324189076764, -3.36275252098e-05
1516610718033993005, 0.205518007278, 0.1, -0.000365403071932, -4.33790204964e-06, -0.0291086761968, -1.55072266541e-07, 1.98185010047e-10, -5.71118267076e-08, 1.29894132038e-05, 0.191716898573, 0.132883327139, 2.98699372675e-05, -0.324600224653, -3.36406931806e-05
1516610718040435075, 0.211948871613, 0.1, -0.000415786594269, -4.24478168075e-06, -0.0311071708239, -1.74765505343e-07, 1.98644125664e-10, -6.35631049507e-08, 1.32572393759e-05, 0.192650493424, 0.132365087042, 3.01365600685e-05, -0.32501557942, -3.36372829222e-05
1516610718049382925, 0.220931053162, 0.1, -0.000467869100429, -4.14538342834e-06, -0.0330938632411, -1.95453531575e-07, 1.98996141779e-10, -7.03116599233e-08, 1.35438059071e-05, 0.193595615337, 0.131838914544, 3.04086823301e-05, -0.32543452885, -3.36204644179e-05
1516610718056699991, 0.228220939636, 0.1, -0.0005213676062, -4.04073260658e-06, -0.035064692898, -2.17079577753e-07, 1.99261488517e-10, -7.73378587181e-08, 1.38459662346e-05, 0.194550672056, 0.131305787368, 3.06860534942e-05, -0.325856458408, -3.35931401335e-05
1516610718064558982, 0.236085891724, 0.1, -0.000575880026898, -3.93179273878e-06, -0.0370160655926, -2.39542112115e-07, 1.99454200763e-10, -8.46078590837e-08, 1.41608382369e-05, 0.195513883887, 0.130766859849, 3.09683993856e-05, -0.326280742737, -3.35579317582e-05
1516610718075464963, 0.246984004974, 0.1, -0.000630998611867, -3.81945970809e-06, -0.0389447833949, -2.62734326666e-07, 1.99582701353e-10, -9.20866271904e-08, 1.44857639065e-05, 0.196483553648, 0.130223251597, 3.12554636173e-05, -0.326706804263, -3.35172559738e-05
1516610718081129074, 0.252645969391, 0.1, -0.000686329110742, -3.70457870444e-06, -0.0408480100543, -2.86549653296e-07, 1.99655752679e-10, -9.9739636613e-08, 1.48182436209e-05, 0.197458103377, 0.129676015899, 3.15470113273e-05, -0.327134118312, -3.34733930658e-05
1516610718088959932, 0.26047706604, 0.1, -0.00074145586829, -3.58795320327e-06, -0.0427232531726, -3.10868581194e-07, 1.9968041942e-10, -1.07528681509e-07, 1.51559259329e-05, 0.198435976594, 0.129126212037, 3.18428118672e-05, -0.327562187687, -3.34284819152e-05
1516610718096662044, 0.268177032471, 0.1, -0.000796043478767, -3.47029242533e-06, -0.0445683111209, -3.35597342373e-07, 1.99662745308e-10, -1.15424473182e-07, 1.54967210691e-05, 0.199415884317, 0.128574712811, 3.21426808342e-05, -0.327990596202, -3.33844425115e-05
1516610718105788946, 0.277307033539, 0.1, -0.00084993989311, -3.35217111547e-06, -0.0463812222569, -3.60707094659e-07, 1.99612275564e-10, -1.23418846583e-07, 1.58388706211e-05, 0.200397054812, 0.128022008507, 3.24465227474e-05, -0.328419062412, -3.33429425749e-05
1516610718113871097, 0.285423994064, 0.1, -0.000903054004483, -3.23408927221e-06, -0.0481602753194, -3.86187730808e-07, 1.9953951803e-10, -1.31509487906e-07, 1.6180819524e-05, 0.201378917982, 0.127468447349, 3.27542764377e-05, -0.328847364441, -3.33054780169e-05
1516610718123004913, 0.294523000717, 0.1, -0.000955246121268, -3.1165173923e-06, -0.0499040180927, -4.12007638857e-07, 1.99453385449e-10, -1.39687277654e-07, 1.65211332203e-05, 0.20236082448, 0.126914450602, 3.30658677028e-05, -0.329275274211, -3.32734148542e-05
1516610718129158020, 0.300703048706, 0.1, -0.00100642499639, -2.99985182302e-06, -0.0516112147231, -4.38152230183e-07, 1.99360097615e-10, -1.47948717738e-07, 1.68585900913e-05, 0.203342284262, 0.126360326825, 3.33812521479e-05, -0.329702610234, -3.32479335194e-05
1516610718137095928, 0.308611869812, 0.1, -0.00105653481169, -2.88443098024e-06, -0.0532808309408, -4.6461614971e-07, 1.99267161353e-10, -1.56292973733e-07, 1.71921351154e-05, 0.204322928494, 0.125806299558, 3.3700405044e-05, -0.330129227215, -3.32300661212e-05
1516610718144444942, 0.315966844559, 0.1, -0.00110538301115, -2.77062338817e-06, -0.0549120586476, -4.91332586334e-07, 1.99176679272e-10, -1.64699487238e-07, 1.75206951798e-05, 0.205302073399, 0.125252843731, 3.40232395755e-05, -0.330554916311, -3.32208107781e-05
1516610718153263092, 0.324784994125, 0.1, -0.00115272354831, -2.65878718725e-06, -0.0565042800061, -5.1820905132e-07, 1.9908734287e-10, -1.73140084766e-07, 1.78432677338e-05, 0.206278926504, 0.124700525676, 3.43496470102e-05, -0.330979451378, -3.32210776815e-05
1516610718160471916, 0.33199095726, 0.1, -0.00119853210713, -2.54913835461e-06, -0.0580569891064, -5.45243065741e-07, 1.99004365233e-10, -1.81615467178e-07, 1.81591842361e-05, 0.207253273462, 0.124149469841, 3.46796279941e-05, -0.331402742516, -3.32315381292e-05
1516610718168868064, 0.340394020081, 0.1, -0.0012429641437, -2.44177542976e-06, -0.0595697906536, -5.72504408101e-07, 1.98939336159e-10, -1.90148559261e-07, 1.84680436176e-05, 0.208225368611, 0.123599441547, 3.50132713638e-05, -0.331824809385, -3.32526722453e-05
1516610718176950931, 0.348475933075, 0.1, -0.00128600063584, -2.33685548304e-06, -0.0610424690263, -5.9998188221e-07, 1.98894655414e-10, -1.9873593918e-07, 1.87693523726e-05, 0.20919504456, 0.123050536595, 3.53505787012e-05, -0.332245580396, -3.32849782836e-05
1516610718185118913, 0.356647014618, 0.1, -0.00132729454534, -2.23467064167e-06, -0.0624750079954, -6.27513049427e-07, 1.98861050467e-10, -2.07326731232e-07, 1.90623846968e-05, 0.21016132715, 0.12250348074, 3.56913840077e-05, -0.332664807144, -3.33290441537e-05
1516610718192430019, 0.363945007324, 0.1, -0.00136645767697, -2.13550956878e-06, -0.0638675126427, -6.54909935901e-07, 1.98829337899e-10, -2.15863141505e-07, 1.93464695932e-05, 0.211123153291, 0.121959072956, 3.60354968088e-05, -0.333082225513, -3.33853833075e-05
1516610718200692892, 0.372226953506, 0.1, -0.0014034402753, -2.03947426209e-06, -0.0652201170588, -6.82134154598e-07, 1.98798090351e-10, -2.24335137109e-07, 1.96213425178e-05, 0.212080318606, 0.121417448273, 3.63829011131e-05, -0.333497766157, -3.34542530839e-05
1516610718212038040, 0.38356590271, 0.1, -0.00143851782982, -1.9464887125e-06, -0.066532982306, -7.09296510285e-07, 1.98779859856e-10, -2.32779012415e-07, 1.98871029676e-05, 0.21303344083, 0.120878104167, 3.67337541782e-05, -0.333911544284, -3.35356952574e-05
1516610718217919111, 0.389440059662, 0.1, -0.00147194540475, -1.85646968479e-06, -0.0678063638578, -7.3649870964e-07, 1.98782266137e-10, -2.41227254677e-07, 2.01438682738e-05, 0.213983093171, 0.120340573187, 3.70882058172e-05, -0.334323665654, -3.36297273598e-05
1516610718224508047, 0.396021842957, 0.1, -0.00150376542739, -1.76942250835e-06, -0.0690406419715, -7.63741496088e-07, 1.98808250044e-10, -2.49680484705e-07, 2.03915983479e-05, 0.214929323635, 0.119804797071, 3.74462937754e-05, -0.334734120011, -3.37364288129e-05
1516610718232979059, 0.404509067535, 0.1, -0.00153392089683, -1.68538761423e-06, -0.0702362875753, -7.90976212514e-07, 1.98858255625e-10, -2.58124141172e-07, 2.06302119839e-05, 0.215871937966, 0.119270907074, 3.78080023517e-05, -0.335142844352, -3.38558749929e-05
1516610718241343021, 0.412863969803, 0.1, -0.00156241930062, -1.60436271535e-06, -0.0713938207125, -8.18184109268e-07, 1.98929380095e-10, -2.66553102447e-07, 2.08597327638e-05, 0.216810908236, 0.118738905807, 3.81733523614e-05, -0.335549813362, -3.3988068067e-05
1516610718249145030, 0.42067193985, 0.1, -0.00158939018827, -1.52627825362e-06, -0.0725137932778, -8.45409262555e-07, 1.99026751804e-10, -2.74981724835e-07, 2.10803212232e-05, 0.217746515233, 0.118208555851, 3.8542438241e-05, -0.335955070409, -3.41329363375e-05
1516610718256484031, 0.427999019623, 0.1, -0.00161504912805, -1.45101739669e-06, -0.0735967911907, -8.72744906157e-07, 1.99158708752e-10, -2.83439378626e-07, 2.12922259484e-05, 0.21867925727, 0.117679450313, 3.89154122481e-05, -0.336358706912, -3.42903695109e-05
1516610718264539957, 0.436066865921, 0.1, -0.00163958051727, -1.37847059524e-06, -0.0746434514665, -9.00270590956e-07, 1.99332317699e-10, -2.91950561842e-07, 2.14956833964e-05, 0.219609557288, 0.117151240883, 3.92924129379e-05, -0.336760797503, -3.44602576637e-05
1516610718273241996, 0.444758892059, 0.1, -0.00166303019693, -1.30858386169e-06, -0.075654475599, -9.27989283397e-07, 1.99548576984e-10, -3.00515417522e-07, 2.16908410394e-05, 0.22053749534, 0.116623846541, 3.96734937448e-05, -0.337161341216, -3.46425071865e-05
1516610718280886888, 0.452409029007, 0.1, -0.00168533700553, -1.24134477141e-06, -0.0766306161336, -9.55841565012e-07, 1.99802769864e-10, -3.0911471e-07, 2.18777923019e-05, 0.221462887546, 0.11609739225, 4.00586391329e-05, -0.337560279133, -3.48370198784e-05
1516610718288741111, 0.460265874863, 0.1, -0.0017064383686, -1.17673535322e-06, -0.0775726511006, -9.83763637832e-07, 2.00091311727e-10, -3.17728063743e-07, 2.20566594057e-05, 0.222385548883, 0.115572004041, 4.04478303408e-05, -0.337957552262, -3.50436662625e-05
1516610718296519994, 0.468029975891, 0.1, -0.0017262714137, -1.11472995304e-06, -0.0784813791083, -1.01168449977e-06, 2.00408185579e-10, -3.26332734584e-07, 2.22275940357e-05, 0.223305295625, 0.115047806984, 4.08410420457e-05, -0.338353101948, -3.52622818409e-05
1516610718305124998, 0.476645946503, 0.1, -0.00174469682338, -1.05532778722e-06, -0.0793576280816, -1.03947768384e-06, 2.00744439375e-10, -3.3488866736e-07, 2.23907250643e-05, 0.224221755997, 0.114525072891, 4.12381876131e-05, -0.338746828225, -3.54926726072e-05
1516610718313534975, 0.485049009323, 0.1, -0.0017615795933, -9.98523550716e-07, -0.080202236565, -1.06701581495e-06, 2.01091925118e-10, -3.4335638354e-07, 2.25462028053e-05, 0.225134570912, 0.114004063612, 4.16391810306e-05, -0.339138633861, -3.5734624127e-05
1516610718321387052, 0.492918968201, 0.1, -0.00177701704829, -9.44218306366e-07, -0.0810160125923, -1.09432486638e-06, 2.01450482322e-10, -3.51745164427e-07, 2.26943174718e-05, 0.22604395934, 0.113484589516, 4.20441116524e-05, -0.33952854819, -3.59879325091e-05
1516610718328512907, 0.500026941299, 0.1, -0.00179131944553, -8.92226617269e-07, -0.0817997370339, -1.12157552792e-06, 2.01834620526e-10, -3.60108800916e-07, 2.28354658221e-05, 0.226950668346, 0.112966048165, 4.24532339996e-05, -0.339916715842, -3.62524283549e-05
1516610718336636066, 0.508153915405, 0.1, -0.00180466058204, -8.42413407638e-07, -0.0825542191264, -1.14884732595e-06, 2.02249512382e-10, -3.68471287734e-07, 2.29699574756e-05, 0.227855105615, 0.112448101551, 4.28667002464e-05, -0.340303206493, -3.65279413557e-05
1516610718349210023, 0.520746946335, 0.1, -0.00181694491912, -7.94748868888e-07, -0.083280312359, -1.17603644242e-06, 2.0268738162e-10, -3.76799727563e-07, 2.30979662122e-05, 0.228757011329, 0.111930932505, 4.32844561778e-05, -0.340687943156, -3.6814260774e-05
1516610718354052066, 0.525577068329, 0.1, -0.00182813579892, -7.49185594177e-07, -0.0839788581418, -1.20308667435e-06, 2.03144458353e-10, -3.85077404393e-07, 2.32197027385e-05, 0.2296562727, 0.111414608826, 4.37065033063e-05, -0.341070880842, -3.71111874478e-05
