time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1516610350948817968, 0.0126597881317, 0.1, 1.65900935371e-16, 8.38000331537e-21, -2.86036095562e-16, -2.98004977074e-20, 1.12684303789e-16, -2.49403682653e-20, 2.70436804727e-05, 0.179956159286, 0.139207828092, 2.66039241869e-05, -0.319163987832, -1.63310468514e-05
1516610350949016094, 0.0128438472748, 0.1, 1.65900935371e-16, 8.38000331537e-21, -2.86036095562e-16, -2.98004977074e-20, 1.12684303789e-16, -2.49403682653e-20, 2.70436804727e-05, 0.179956159286, 0.139207828092, 2.6603924187e-05, -0.319163987832, -1.63310468514e-05
1516610350955404043, 0.0192408561707, 0.1, 4.33131150881e-06, -8.58594233465e-10, -1.56779670434e-08, -3.32435489011e-11, 1.15879951903e-13, -5.26284190922e-10, 2.70404430098e-05, 0.179944761943, 0.139216330307, 2.66037753452e-05, -0.319161092703, -1.63344838536e-05
1516610350963823080, 0.0276629924774, 0.1, 8.51607737582e-06, -1.6881334332e-09, -2.93233285646e-08, -6.58885028777e-11, 2.2965892179e-13, -1.04345691441e-09, 2.70373148724e-05, 0.179933749748, 0.139224545173, 2.66036319778e-05, -0.319158295375, -1.63378136038e-05
1516610350980412960, 0.0442728996277, 0.1, 1.6455442873e-05, -3.26193195316e-09, -5.54207963898e-06, -1.29375259366e-10, 4.51252579591e-13, -2.05000241011e-09, 2.70313795724e-05, 0.179914827703, 0.139239126919, 2.66038917119e-05, -0.319153955074, -1.63446895693e-05
1516610350987715005, 0.0515568256378, 0.1, 2.01724171428e-05, -3.99905754216e-09, -5.16235747059e-05, -1.60371066864e-10, 5.57826923696e-13, -2.53278675437e-09, 2.7028599757e-05, 0.179921589121, 0.139237996451, 2.66082171826e-05, -0.319159586024, -1.63521401682e-05
1516610350994996070, 0.0588428974152, 0.1, 2.35813519057e-05, -4.68040053876e-09, -0.000230608718642, -1.99212963869e-10, 6.55816237871e-13, -2.98695167553e-09, 2.70260298165e-05, 0.179976888513, 0.139211946171, 2.66254120163e-05, -0.319188835135, -1.63722763235e-05
1516610351004300117, 0.0681519508362, 0.1, 2.63789573355e-05, -5.2768806373e-09, -0.000664109408541, -3.03341379467e-10, 7.41291571592e-13, -3.41147624973e-09, 2.70237671705e-05, 0.180125224175, 0.139138103909, 2.66673585241e-05, -0.319263328533, -1.64169030067e-05
1516610351012914896, 0.0767679214478, 0.1, 2.80144371129e-05, -5.76870979186e-09, -0.00141590859055, -6.42059472694e-10, 8.00076734945e-13, -3.8546485393e-09, 2.70218455006e-05, 0.180391056988, 0.139003617666, 2.67406034727e-05, -0.3193946751, -1.64925245768e-05
1516610351021733999, 0.0855739116669, 0.1, 2.78231466563e-05, -6.15666365546e-09, -0.00244758509847, -1.46895534423e-09, 8.24127445563e-13, -4.41190359007e-09, 2.70201965595e-05, 0.180762548516, 0.138814027117, 2.68420197029e-05, -0.319576576075, -1.65960380474e-05
