time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1516610350943348884, 0.00361800193787, -0.000199571944114, 3.95608781e-08, 9.32250257111e-07, 2.36742972832e-09, -8.32057252959e-12, 3.74078631827e-08
1516610350949600934, 0.00987315177917, -0.000193003890752, 3.82583866842e-08, 8.10168818896e-07, 2.32528467387e-09, -8.17370056729e-12, 3.67739019616e-08
1516610350956091880, 0.0163609981537, -0.00018657285944, 3.69830731456e-08, 7.0401423547e-07, 2.28367072283e-09, -8.02882693868e-12, 3.61445961916e-08
1516610350965748071, 0.0260119438171, -0.000180288240782, 3.57368015221e-08, 6.11705125173e-07, 2.24264238929e-09, -7.88612929028e-12, 3.55211843516e-08
1516610350972098112, 0.0323679447174, -0.00017405244113, 3.45020208815e-08, 0.000109126722349, 2.20057713369e-09, -7.74842072015e-12, 3.4875959529e-08
1516610350982604026, 0.0428941249847, -0.000167158664941, 3.31354510116e-08, 0.000970097010184, 2.14659358426e-09, -7.5550715857e-12, 3.40294139948e-08
1516610350989140033, 0.0494050979614, -0.000157903725678, 3.13020392602e-08, 0.00406189756849, 2.05536458772e-09, -7.230433266e-12, 3.25596391205e-08
1516610350996031045, 0.0563080310822, -0.000144661172878, 2.86799320585e-08, 0.0107599918245, 1.90272285165e-09, -6.68303606899e-12, 3.00693901283e-08
1516610351006227970, 0.0665140151978, -0.000127879551663, 2.53573027897e-08, 0.0206636210842, 1.69460784523e-09, -5.92546844924e-12, 2.66717857324e-08
1516610351014902114, 0.0751869678497, -0.00011018020562, 2.18516967164e-08, 0.0315407215189, 1.46804405132e-09, -5.12795361729e-12, 2.30097013471e-08
1516610351021653890, 0.0819280147552, -6.27242803072e-05, 1.83229386458e-08, 0.0412443447006, 1.90588874371e-08, -3.62129770615e-12, 2.59475516874e-08
1516610351028697967, 0.0889720916748, -4.29308695097e-05, 1.55100009089e-08, 0.0491776740408, 2.22524174298e-08, -2.87839196922e-12, 2.43433472995e-08
1516610351037533998, 0.0978181362152, -2.60802680296e-05, 1.30273156394e-08, 0.0558100095177, 2.47065146807e-08, -2.22297180663e-12, 2.28460730433e-08
1516610351044305086, 0.10457611084, -1.19272647708e-05, 1.07513986542e-08, 0.0616431074309, 2.61832531654e-08, -1.66666680457e-12, 2.12234638219e-08
1516610351053015947, 0.11329293251, -1.91004691477e-06, 8.67605206617e-09, 0.0668153454946, 2.57950747832e-08, -1.24003585178e-12, 1.91294815424e-08
1516610351061028957, 0.121315002441, 1.16917270547e-06, 6.85536979812e-09, 0.0713160531554, 2.20195831736e-08, -1.00333630293e-12, 1.60448503059e-08
1516610351068470001, 0.128742933273, 0.000779146111174, -4.13778288753e-09, 0.0749329291956, 4.61081355242e-07, 1.85172988054e-11, 1.65354777427e-07
1516610351076848030, 0.137119054794, 0.000793943275879, -5.7739143182e-09, 0.0782829623654, 4.6529787413e-07, 1.90101823172e-11, 1.65412873826e-07
1516610351085918903, 0.146192073822, 0.000789098302171, -7.03313268272e-09, 0.0812070961799, 4.58897054122e-07, 1.90136240086e-11, 1.61966216258e-07
1516610351093339920, 0.153610944748, 0.00076420145642, -7.91982560916e-09, 0.0837603454165, 4.41624269769e-07, 1.85217396975e-11, 1.54913057385e-07
1516610351101737022, 0.162024974823, 0.000719666664566, -8.44483325825e-09, 0.0859843330008, 4.13693412902e-07, 1.75207626185e-11, 1.44316383312e-07
1516610351108217000, 0.168483972549, 0.00161703169539, -2.11014856703e-08, 0.0875908051908, 9.32691740705e-07, 4.0418224323e-11, 3.15124931873e-07
