time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1516609041891205072, 0.0102632045746, 0.1, 1.3157660391e-16, -7.33247435897e-21, 4.08622993659e-17, -2.09307900176e-23, 1.12684304146e-16, -7.4821104796e-20, 2.70456269679e-05, 0.179945769763, 0.139193424497, 2.66101460475e-05, -0.319139194714, -1.63376668815e-05
1516609041891443014, 0.0104839801788, 0.1, 1.3157660391e-16, -7.33247435897e-21, 4.08622993659e-17, -2.09307900176e-23, 1.12684304146e-16, -7.4821104796e-20, 2.70456269679e-05, 0.179945769763, 0.139193424497, 2.66101460475e-05, -0.319139194714, -1.63376668814e-05
1516609041899353981, 0.0184061527252, 0.1, 4.97763073833e-06, -5.02963568499e-07, -1.58255795221e-08, -1.43356349867e-11, 1.82842809264e-11, -5.33488171141e-10, 2.54430331111e-05, 0.179932672251, 0.139203196881, 2.66097149472e-05, -0.319135869432, -1.79402852403e-05
1516609041908581972, 0.0276679992676, 0.1, 9.78685186798e-06, -9.88906583459e-07, -2.96079619962e-08, -2.83980861102e-11, 3.62518732132e-11, -1.05774043986e-09, 2.38947046016e-05, 0.179920017421, 0.139212638964, 2.66092985344e-05, -0.319132656535, -1.9488646216e-05
1516609041914942979, 0.0340039730072, 0.1, 1.44318879459e-05, -1.45825582236e-06, -4.16132021763e-08, -4.21931778783e-11, 5.39054424737e-11, -1.57286533717e-09, 2.23992782812e-05, 0.179907794237, 0.139221758988, 2.66088964594e-05, -0.319129553231, -2.09841126628e-05
1516609041922956943, 0.0420119762421, 0.1, 1.89109502002e-05, -1.91083335736e-06, -5.54261714341e-06, -5.57171787181e-11, 7.12196527584e-11, -2.07806866079e-09, 2.09573179056e-05, 0.179897978519, 0.139229549059, 2.66090393202e-05, -0.319127527445, -2.24266526215e-05
1516609041931292057, 0.0503430366516, 0.1, 2.31828084845e-05, -2.34262987339e-06, -5.16243001003e-05, -6.94046958151e-11, 8.79855089601e-11, -2.56749738172e-09, 1.95815937968e-05, 0.179903276545, 0.139229509148, 2.66131217688e-05, -0.319132785426, -2.38068974937e-05
1516609041947777032, 0.0668370723724, 0.1, 3.03529067676e-05, -3.09252604337e-06, -0.000664111685537, -1.82553025656e-10, 1.17428946867e-10, -3.45844293247e-09, 1.71923299858e-05, 0.180104326517, 0.139131511182, 2.66718464412e-05, -0.319235837197, -2.62558352061e-05
1516609041955001115, 0.0740540027618, 0.1, 3.23656086487e-05, -3.38624105481e-06, -0.00141591283524, -5.1024623464e-10, 1.2898075412e-10, -3.90705320065e-09, 1.62561360172e-05, 0.180369104941, 0.138997767663, 2.67449336914e-05, -0.319366872008, -2.72656326725e-05
1516609041962641000, 0.081689119339, 0.1, 3.24841294634e-05, -3.62835545657e-06, -0.00244759208568, -1.32862981056e-09, 1.38557034646e-10, -4.46924892893e-09, 1.54836314073e-05, 0.180739695846, 0.138808788052, 2.68462242987e-05, -0.319548483223, -2.8139925445e-05
1516609041971275091, 0.0903351306915, 0.1, 3.01981819873e-05, -3.83053439041e-06, -0.00367316912652, -2.86166379802e-09, 1.46716196964e-10, -5.23776463637e-09, 1.48373122066e-05, 0.18118684824, 0.138579084025, 2.69679471315e-05, -0.319765931522, -2.89083977454e-05
1516609041979106903, 0.0981771945953, 0.1, 2.51108280307e-05, -4.0006687868e-06, -0.00503354648823, -5.28109122129e-09, 1.5383501685e-10, -6.2812752338e-09, 1.42917731353e-05, 0.181690710496, 0.138318458805, 2.71048390622e-05, -0.320009168499, -2.95911552901e-05
1516609041988029956, 0.107087135315, 0.1, 1.67558632923e-05, -4.14119192844e-06, -0.00651019097357, -8.76588942307e-09, 1.60042840509e-10, -7.66289217121e-09, 1.38389854605e-05, 0.182246267061, 0.138029105467, 2.7255605797e-05, -0.320275371676, -3.01949027877e-05
