time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1516610835108084917, 0.00794792175293, -0.000261502761005, 2.00676145547e-05, 1.14314273239e-06, 1.91711158259e-08, -1.04194644622e-09, 3.02804604619e-08
1516610835114964962, 0.0148348808289, -0.000253231112023, 1.94324203847e-05, 9.93632814265e-07, 1.88533498125e-08, -1.02471759965e-09, 2.97809305219e-08
1516610835122064113, 0.0219337940216, -0.00024512848475, 1.88102195271e-05, 8.63577077796e-07, 1.85377279115e-08, -1.00761193294e-09, 2.92845020835e-08
1516610835130004882, 0.0298838615417, -0.000237207094198, 1.82019499593e-05, 7.5043782523e-07, 1.82249080657e-08, -9.90643121476e-10, 2.8792244057e-08
1516610835139003038, 0.0388720035553, -0.000229333007809, 1.75973309133e-05, 0.000109242338635, 1.79004808116e-08, -9.73037408676e-10, 2.82815540253e-08
1516610835146342039, 0.0462107658386, -0.000220540982488, 1.69241208866e-05, 0.00097021065683, 1.74765797075e-08, -9.49834609403e-10, 2.76063226689e-08
1516610835154066085, 0.0539388656616, -0.000208494236491, 1.60013164881e-05, 0.00406201055571, 1.67387833333e-08, -9.08936467758e-10, 2.64211652177e-08
1516610835162586927, 0.0624558925629, -0.000190915145249, 1.46562547895e-05, 0.0107601170654, 1.54849404166e-08, -8.39073532877e-10, 2.43974679813e-08
1516610835170207023, 0.0701069831848, -0.000168328501246, 1.29287598238e-05, 0.0206637634184, 1.3765921983e-08, -7.43228686928e-10, 2.16211650238e-08
1516610835177731990, 0.0776038169861, -0.00014427630892, 1.10883141199e-05, 0.0315408747829, 1.18957021887e-08, -6.39395869584e-10, 1.86125512934e-08
1516610835186136007, 0.0860049724579, -7.1778884326e-06, 9.38525695704e-06, 0.0412170833594, 7.54492398168e-08, -5.49882500644e-10, 3.86804374915e-08
1516610835194088935, 0.0939648151398, 3.35617842986e-05, 7.92482759707e-06, 0.0491451810799, 8.63173602758e-08, -4.71079619757e-10, 4.06793228275e-08
1516610835203336000, 0.103203773499, 6.72507308771e-05, 6.63944635352e-06, 0.0557734104611, 9.46768414945e-08, -4.02937655464e-10, 4.20484827158e-08
1516610835210176944, 0.11004781723, 9.4413587005e-05, 5.46856381016e-06, 0.0616034874393, 1.00307856121e-07, -3.41387113023e-10, 4.2618740628e-08
1516610835218591928, 0.118478775024, 0.00011294542576, 4.39777526042e-06, 0.0667740256814, 1.01896443276e-07, -2.85341916761e-10, 4.19065972044e-08
1516610835226639032, 0.12651181221, 0.0001194463442, 3.43242305495e-06, 0.0712745525404, 9.7564877003e-08, -2.34884667272e-10, 3.92600889474e-08
1516610835234812974, 0.134703874588, 0.000895756747031, 2.46852125682e-06, 0.0748911453072, 5.34560434013e-07, -2.22941276551e-10, 1.87261921442e-07
1516610835242532014, 0.142397880554, 0.000907037774173, 1.69544808431e-06, 0.0782429621723, 5.35008034088e-07, -1.83658255271e-10, 1.86525747331e-07
1516610835250879049, 0.15077495575, 0.000899065167233, 1.00713711634e-06, 0.0811686371505, 5.25308909329e-07, -1.48058343363e-10, 1.82413070081e-07
1516610835259291887, 0.159166812897, 0.000872134024137, 3.9662962638e-07, 0.0837229465432, 5.05579390458e-07, -1.15689124947e-10, 1.74953615867e-07
1516610835267036914, 0.166913986206, 0.000823679619481, -1.4335468229e-07, 0.085948458871, 4.74326214097e-07, -8.60203575037e-11, 1.63625473078e-07
1516610835274167060, 0.174039840698, 0.00075113202964, -6.20355786536e-07, 0.0878883527936, 4.30043475975e-07, -5.84975956563e-11, 1.4790106424e-07
1516610835282109022, 0.181978940964, 0.00187725492565, -1.19981915029e-06, 0.0891606208636, 1.08675450873e-06, -8.52283243979e-11, 3.63191941312e-07
