time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1516610771843753099, 0.425883054733, 0.00205122581591, -3.21391620604e-06, 0.0995381826888, 1.69195254415e-06, 7.36605221263e-12, 5.22442305716e-07
1516610771851082086, 0.433245897293, 0.00173719282916, -3.0772030017e-06, 0.0996533239711, 1.48508023016e-06, 2.27965424315e-11, 4.58481652771e-07
1516610771858540058, 0.440670013428, 0.00142457565549, -2.94125610831e-06, 0.0997655296928, 1.27616847879e-06, 3.83500453616e-11, 3.935603296e-07
1516610771867078065, 0.449202060699, 0.00111360128184, -2.80642123759e-06, 0.099875049405, 1.06529979238e-06, 5.4065918409e-11, 3.2769330623e-07
1516610771876027107, 0.458158969879, 0.00247465961758, -3.02979757574e-06, 0.099388624057, 2.08388098539e-06, -3.03868596951e-11, 6.3980291625e-07
1516610771883099079, 0.465241909027, 0.0021659504935, -2.89643076311e-06, 0.0994979501126, 1.8744292273e-06, -1.49814605166e-11, 5.76004201203e-07
1516610771891699075, 0.473828077316, 0.00185747890855, -2.76395522388e-06, 0.0996055299604, 1.66198643525e-06, 6.76625422358e-13, 5.10946139465e-07
1516610771898607969, 0.480735063553, 0.00124234479498, -2.50282373136e-06, 0.0998158998796, 1.22866107552e-06, 3.26719762356e-11, 3.77176548575e-07
1516610771907444953, 0.489614009857, 0.000935990618308, -2.37456681564e-06, 0.0999189306659, 1.00788747744e-06, 4.9022896853e-11, 3.08477682397e-07
1516610771914828062, 0.496952056885, 0.000630433981009, -2.24797984597e-06, 0.100020717991, 7.84305811985e-07, 6.56200094262e-11, 2.3853516689e-07
1516610771922854900, 0.504988908768, 0.0022723315468, -2.52656333752e-06, 0.0994396617279, 2.07650504822e-06, -4.13183931514e-11, 6.34524282713e-07
1516610771931009054, 0.5131919384, 0.00196942722838, -2.40246166615e-06, 0.099542683487, 1.85531505626e-06, -2.508204755e-11, 5.67436296416e-07
1516610771938750982, 0.520894050598, 0.00166767746859, -2.28031051233e-06, 0.0996445522749, 1.63158784282e-06, -8.60150839443e-12, 4.99204993024e-07
