time, local_time, values[0], values[1], values[2], values[3], values[4], values[5]
1516608982328598022, 0.0112791061401, -0.00022941793605, 1.75033358268e-05, 7.74597972771e-07, 1.76894680365e-08, -9.57636311084e-10, 2.79543925612e-08
1516608982331706047, 0.0143930912018, -0.000221921706215, 1.6931016106e-05, 6.73107637079e-07, 1.73872054983e-08, -9.4129553643e-10, 2.74779979162e-08
1516608982340173006, 0.0228519439697, -0.000214652200633, 1.63760209349e-05, 5.8482282253e-07, 1.70904052278e-08, -9.252388088e-10, 2.70100831916e-08
1516608982347970962, 0.0306580066681, -0.000207565917054, 1.58350260714e-05, 0.000109098089948, 1.6789134896e-08, -9.08951287067e-10, 2.65351631814e-08
1516608982357086896, 0.0397770404816, -0.000199834286341, 1.5246597872e-05, 0.000970084212288, 1.64032883226e-08, -8.87889400891e-10, 2.59194547342e-08
1516608982364263057, 0.046952009201, -0.000189033634225, 1.44407629681e-05, 0.00406184297837, 1.58498829467e-08, -8.5056532477e-10, 2.4874024417e-08
1516608982371731042, 0.0544199943542, -0.000172987650888, 1.32473880906e-05, 0.0107598580158, 1.48866737512e-08, -7.85893891631e-10, 2.30619277885e-08
1516608982379731893, 0.0624220371246, -0.000152036493804, 1.16944918974e-05, 0.0206633618587, 1.35741725314e-08, -6.96424806712e-10, 2.05618578284e-08
1516608982389317989, 0.0720341205597, -0.000129572302536, 1.0029613284e-05, 0.0315403164025, 1.21425742567e-08, -5.99171295912e-10, 1.7843749546e-08
1516608982397023916, 0.0797231197357, -0.000109037302442, 8.5004009786e-06, 0.0412536303245, 1.0787899082e-08, -5.10742698134e-10, 1.53566681518e-08
1516608982403994083, 0.0866830348969, -9.17316493673e-05, 7.18250373311e-06, 0.0491888423165, 9.42656631154e-09, -4.36083835709e-10, 1.31837181159e-08
1516608982413038969, 0.0957300662994, 0.00015321295015, 5.99431527721e-06, 0.0557474989418, 1.38644385765e-07, -3.81216613832e-10, 5.6772555199e-08
1516608982421233892, 0.103934049606, 0.000187150694816, 4.93548397367e-06, 0.0615748790681, 1.48988897239e-07, -3.23956333981e-10, 5.90647851517e-08
