time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1516608852700284004, 0.00937104225159, 0.1, 1.33211095924e-16, 9.87644063369e-21, -4.08622993659e-17, 3.24141825409e-20, 1.05285558941e-17, -4.98807365307e-20, 2.70452319544e-05, 0.179941152651, 0.139193598768, 2.66090798537e-05, -0.319134751872, -1.6336886136e-05
1516608852703778028, 0.0128650665283, 0.1, 9.87712147427e-07, -4.96246994528e-07, -3.64736261492e-06, -9.39452654795e-10, -8.04011342668e-06, 9.8894323159e-07, 2.54627751013e-05, 0.179936268585, 0.139197534058, 2.66097205114e-05, -0.319141843076, -1.69307122114e-05
1516608852712732076, 0.0218169689178, 0.1, 5.8433302719e-06, -9.76414652944e-07, -3.66124265107e-06, -9.56952248176e-10, -8.04009555305e-06, 9.88414884107e-07, 2.39328776831e-05, 0.179923491671, 0.139207067282, 2.66093087575e-05, -0.319138599239, -1.84606457413e-05
1516608852719338893, 0.0284240245819, 0.1, 1.05328745765e-05, -1.44015554009e-06, -3.67333537578e-06, -9.74123795663e-10, -8.0400779911e-06, 9.87895754632e-07, 2.24553491182e-05, 0.179911151414, 0.139216274708, 2.66089059884e-05, -0.319135466264, -1.99382148269e-05
1516608852727067947, 0.0361540317535, 0.1, 1.50606634294e-05, -1.88789666034e-06, -3.68387324326e-06, -9.90973777903e-10, -8.04006073746e-06, 9.8738572731e-07, 2.10288258885e-05, 0.179899236478, 0.139225164801, 2.66085173126e-05, -0.319132441284, -2.13647860264e-05
1516608852735928058, 0.0450260639191, 0.1, 1.94251435689e-05, -2.31948956216e-06, -9.18360143395e-06, -1.00749744094e-09, -8.0400438186e-06, 9.86885580028e-07, 1.96537780026e-05, 0.179889721936, 0.139232730199, 2.6608673279e-05, -0.319130492006, -2.27404210911e-05
1516608852745275020, 0.0543639659882, 0.1, 2.35862353261e-05, -2.73111728608e-06, -5.52641615165e-05, -1.02407956409e-09, -8.03975153545e-06, 9.8636715821e-07, 1.8342362684e-05, 0.179895310396, 0.13923247346, 2.66127682546e-05, -0.319135823323, -2.40563982443e-05
1516608852751836061, 0.0609319210052, 0.1, 2.74040530304e-05, -3.11142518536e-06, -0.000234248717551, -1.04940929223e-09, -8.03742106868e-06, 9.85626532766e-07, 1.71307390349e-05, 0.179949516631, 0.139207228671, 2.66297508718e-05, -0.319164782336, -2.52857413649e-05
1516608852759135007, 0.0682189464569, 0.1, 3.05580559129e-05, -3.44476134238e-06, -0.00066774932523, -1.1411905795e-09, -8.02841348416e-06, 9.84093934421e-07, 1.60686842231e-05, 0.180096873703, 0.139134089879, 2.66715128395e-05, -0.319238991517, -2.63911522094e-05
1516608852767868995, 0.0769579410553, 0.1, 3.24876020163e-05, -3.72255140547e-06, -0.00141954880841, -1.46840405011e-09, -8.00661503715e-06, 9.80968958963e-07, 1.51832633733e-05, 0.180361864318, 0.139000184627, 2.67446057367e-05, -0.319370055003, -2.73528588124e-05
1516608852775644063, 0.0847311019897, 0.1, 3.25320385807e-05, -3.94954935386e-06, -0.00245122543394, -2.28395099059e-09, -7.968809162e-06, 9.75760655058e-07, 1.44589542978e-05, 0.180732644648, 0.138811058835, 2.68458991258e-05, -0.319551671669, -2.81836057469e-05
