time, local_time, values[0], values[1], values[2], values[3], values[4], values[5], values[6], values[7], values[8], values[9], values[10], values[11], values[12]
1516610771424436092, 0.0104148387909, 0.1, 4.82175132396e-17, -2.20472764131e-20, -2.0431149683e-16, 3.20739620632e-20, -3.98094438213e-16, 8.72912889287e-20, 2.70461235391e-05, 0.179974788157, 0.139179896142, 2.66179902147e-05, -0.319154684752, -1.63452775439e-05
1516610771425733089, 0.0117149353027, 0.1, 4.82175132396e-17, -2.20472764131e-20, -2.0431149683e-16, 3.20739620632e-20, -3.98094438213e-16, 8.72912889287e-20, 2.70461235391e-05, 0.179974788157, 0.139179896142, 2.66179902147e-05, -0.319154684752, -1.63452775439e-05
1516610771434884071, 0.0208718776703, 0.1, 5.13331460249e-06, -5.13952921563e-07, -1.52884883601e-08, 1.0971442773e-11, 1.83640635839e-11, -5.48950913687e-10, 2.54084856081e-05, 0.179961280626, 0.139189974678, 2.66175194692e-05, -0.3191512556, -1.79829276908e-05
1516610771450535058, 0.0365319252014, 0.1, 1.48747573734e-05, -1.48927099613e-06, -4.02104630131e-08, 3.24427180568e-11, 5.41295383252e-11, -1.61807368031e-09, 2.2300873714e-05, 0.179935646325, 0.139209101537, 2.66166250762e-05, -0.319144747859, -2.1090589489e-05
1516610771458558082, 0.0445349216461, 0.1, 1.94862561663e-05, -1.95097586429e-06, -5.54086947734e-06, 4.29050762366e-11, 7.15079780538e-11, -2.13758244876e-09, 2.08298103121e-05, 0.179925481987, 0.139217151955, 2.66167318145e-05, -0.319142633797, -2.2562222198e-05
1516610771466886997, 0.0528888702393, 0.1, 2.38825313698e-05, -2.39128799709e-06, -5.16222712506e-05, 5.24424010056e-11, 8.8333678161e-11, -2.64079072093e-09, 1.94269347243e-05, 0.179930453399, 0.139217355949, 2.66207809645e-05, -0.319147809068, -2.3969610282e-05
1516610771474435091, 0.0604078769684, 0.1, 2.79183359757e-05, -2.79827730247e-06, -0.000230607701841, 5.12804220077e-11, 1.04040962653e-10, -3.11414358863e-09, 1.81302406111e-05, 0.179984092661, 0.139192535062, 2.66377260755e-05, -0.319176627315, -2.52837300464e-05
1516610771482254028, 0.0682368278503, 0.1, 3.1266539035e-05, -3.15576354983e-06, -0.000664109495407, -2.00660210737e-11, 1.1788002374e-10, -3.55597894418e-09, 1.69911902104e-05, 0.180130953392, 0.139119768555, 2.66794654419e-05, -0.319250721427, -2.64650326271e-05
1516610771489758014, 0.0757369995117, 0.1, 3.33651452566e-05, -3.45541111886e-06, -0.00141591097108, -3.32074579093e-10, 1.29475248032e-10, -4.01438868011e-09, 1.60360901919e-05, 0.180395521926, 0.138986181601, 2.67525541949e-05, -0.319381702911, -2.74937551871e-05
1516610771498915910, 0.084892988205, 0.1, 3.35597185713e-05, -3.70295569344e-06, -0.0024475909848, -1.1378283189e-09, 1.39097879295e-10, -4.58520972949e-09, 1.52462928096e-05, 0.18076593498, 0.138797334518, 2.68538598988e-05, -0.319563268802, -2.83853706887e-05
1516610771505762100, 0.0917317867279, 0.1, 3.13443681164e-05, -3.9103998509e-06, -0.00367316923568, -2.66059681787e-09, 1.47310370294e-10, -5.36170291787e-09, 1.45832228831e-05, 0.181212928115, 0.138567748987, 2.69756075878e-05, -0.319780676337, -2.91706315906e-05
1516610771513809919, 0.0998039245605, 0.1, 2.63222558295e-05, -4.08545945344e-06, -0.00503354838783, -5.07122973488e-09, 1.54484262004e-10, -6.41246159367e-09, 1.40220362876e-05, 0.181716648194, 0.138307229317, 2.7112531393e-05, -0.320023876685, -2.98690801137e-05
1516610771523713111, 0.109710931778, 0.1, 1.80277346868e-05, -4.22999463502e-06, -0.00651019683503, -8.5464192538e-09, 1.60732661213e-10, -7.79949415005e-09, 1.3556536574e-05, 0.182272078349, 0.13801796962, 2.72633344262e-05, -0.320290047091, -3.04855861945e-05
1516610771533574104, 0.119570016861, 0.1, 5.96975938231e-06, -4.34456579437e-06, -0.00809667047253, -1.32701466631e-08, 1.66101778007e-10, -9.58440451723e-09, 1.31846579933e-05, 0.182878722158, 0.137699833973, 2.74279486229e-05, -0.32057855521, -3.10221190001e-05
1516610771537534952, 0.123503923416, 0.1, -1.0192582148e-05, -4.43121652327e-06, -0.00977964064517, -1.93817303175e-08, 1.70686482952e-10, -1.18140540767e-08, 1.28996751722e-05, 0.183533294037, 0.137354203869, 2.76055895138e-05, -0.320887496949, -3.14845958014e-05
